player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
derya-ekmekci,Derya Ekmekci,,1.0,1.0,0.0,12.0,7.0
elodie-jerger,Elodie Jerger,,0.0,1.0,1.0,7.0,12.0
jana-hoffmann,Jana Hoffmann,,0.0,1.0,1.0,7.0,12.0
jana-soltermann,Jana Soltermann,,0.0,1.0,1.0,7.0,12.0
jana-tamara-haehlen,Jana-Tamara Haehlen,,0.0,1.0,1.0,7.0,12.0
melisa-comert,Melisa Comert,,1.0,1.0,0.0,12.0,7.0
renee-frigo,Renee Frigo,,0.0,1.0,1.0,7.0,12.0
seydanur-morkoc,Seydanur MORKOC,,1.0,1.0,0.0,12.0,7.0
suheda-karacali,Suheda Karacali,,1.0,1.0,0.0,12.0,7.0
zeynep-genc,Zeynep GENC,,1.0,1.0,0.0,12.0,7.0
