player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-dananjaya,A Dananjaya,,,,,,,,18.0,0.0,0.0,35.0,0.0,1.0,,1.0
babar-azam,Babar Azam,,59.0,8.0,0.0,2.0,104.0,5.0,,,,,,,,1.0
c-karunaratne,C Karunaratne,,3.0,0.0,1.0,4.0,2.0,0.0,12.0,0.0,0.0,20.0,0.0,0.0,,1.0
cak-rajitha,CAK Rajitha,,,,,,,,17.0,0.0,0.0,42.0,1.0,1.0,,1.0
l-croospulle,L Croospulle,,19.0,4.0,0.0,1.0,36.0,2.0,,,,,,,,1.0
m-pathirana,M Pathirana,,,,,,,,24.0,0.0,0.0,41.0,0.0,3.0,,1.0
md-shanaka,MD Shanaka,,4.0,1.0,1.0,5.0,6.0,0.0,12.0,0.0,0.0,15.0,0.0,0.0,1.0,1.0
mnk-fernando,MNK Fernando,,13.0,0.0,0.0,3.0,8.0,0.0,,,,,,,,1.0
mohammad-nawaz-3,Mohammad Nawaz (3),,4.0,1.0,1.0,5.0,14.0,1.0,12.0,0.0,0.0,21.0,0.0,0.0,,1.0
naseem-shah,Naseem Shah,,,,,,,,24.0,0.0,0.0,36.0,1.0,1.0,,1.0
p-nissanka,P Nissanka,,40.0,5.0,0.0,1.0,54.0,1.0,,,,,,,,1.0
padlr-sandakan,PADLR Sandakan,,,,,,,,24.0,0.0,0.0,29.0,1.0,1.0,,1.0
pbb-rajapaksa,PBB Rajapaksa,,31.0,2.0,0.0,3.0,30.0,0.0,,,,,,,,1.0
r-ngarava,R Ngarava,,,,,,,,24.0,0.0,0.0,40.0,0.0,1.0,,1.0
rtm-mendis,RTM Mendis,,,,,,,,24.0,0.0,0.0,33.0,1.0,0.0,,1.0
s-daniel,S Daniel,,31.0,5.0,0.0,2.0,49.0,2.0,,,,,,,1.0,1.0
shakib-al-hasan,Shakib Al Hasan,,,,,,,,24.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0
t-shamsi,T Shamsi,,,,,,,,24.0,0.0,0.0,27.0,2.0,0.0,,1.0
tl-seifert,TL Seifert,,35.0,4.0,1.0,4.0,54.0,3.0,,,,,,,,1.0
