player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,3.0,4.0,3.0,0.5,2.0,1.0,0.409,22.0,9.0,2.0,,,,34.81666666666667,4.0,,19.0,7.0,3.0,3.0
aaliyah-nye,Aaliyah Nye,,,,1.0,0.25,4.0,1.0,0.5,6.0,3.0,2.0,0.75,4.0,3.0,11.033333333333333,,5.0,10.0,1.0,,
alysha-clark,Alysha Clark,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,27.266666666666666,,-13.0,5.0,2.0,2.0,1.0
chelsea-gray,Chelsea Gray,G,6.0,,4.0,0.667,3.0,2.0,0.5,6.0,3.0,1.0,1.0,2.0,2.0,34.166666666666664,,2.0,10.0,4.0,,6.0
dana-evans,Dana Evans,G,3.0,,,0.4,5.0,2.0,0.333,9.0,3.0,2.0,1.0,1.0,1.0,20.65,,15.0,9.0,,1.0,
dominique-malonga,Dominique Malonga,F,2.0,,,,1.0,,0.571,7.0,4.0,3.0,,,,12.833333333333334,1.0,8.0,8.0,1.0,,1.0
elizabeth-kitley,Elizabeth Kitley,,,,,,,,,,,4.0,,,,5.616666666666667,,1.0,,,,2.0
erica-wheeler,Erica Wheeler,G,4.0,1.0,3.0,0.5,4.0,2.0,0.5,6.0,3.0,3.0,,,,21.966666666666665,1.0,-11.0,8.0,4.0,,5.0
ezi-magbegor,Ezi Magbegor,F,2.0,1.0,6.0,,,,0.6,5.0,3.0,1.0,0.5,2.0,1.0,24.55,3.0,-9.0,7.0,9.0,,
gabby-williams,Gabby Williams,,2.0,,4.0,0.5,8.0,4.0,0.5,16.0,8.0,,,,,33.266666666666666,,6.0,20.0,4.0,1.0,3.0
jackie-young,Jackie Young,G,1.0,,4.0,0.25,4.0,1.0,0.444,9.0,4.0,2.0,0.75,4.0,3.0,32.03333333333333,,-6.0,12.0,4.0,2.0,2.0
jewell-loyd,Jewell Loyd,,4.0,,6.0,0.5,4.0,2.0,0.5,6.0,3.0,3.0,0.667,3.0,2.0,28.4,1.0,-4.0,10.0,7.0,4.0,2.0
kiah-stokes,Kiah Stokes,,,,6.0,,1.0,,0.5,2.0,1.0,,,,,18.566666666666666,1.0,-2.0,2.0,7.0,,
li-yueru,Li Yueru,F,1.0,,,,,,,1.0,,2.0,1.0,2.0,2.0,3.9166666666666665,,-10.0,2.0,,,1.0
nneka-ogwumike,Nneka Ogwumike,,2.0,1.0,7.0,0.25,4.0,1.0,0.308,13.0,4.0,2.0,,,,33.65,1.0,12.0,9.0,8.0,,1.0
skylar-diggins,Skylar Diggins,G,5.0,,4.0,,3.0,,0.333,15.0,5.0,4.0,1.0,1.0,1.0,32.25,,11.0,11.0,4.0,1.0,6.0
tiffany-mitchell,Tiffany Mitchell,,,,1.0,0.5,2.0,1.0,0.25,4.0,1.0,1.0,,,,14.716666666666667,,14.0,3.0,1.0,1.0,
zia-cooke,Zia Cooke,,,,,,1.0,,,1.0,,1.0,,,,10.3,,-19.0,,,1.0,1.0
