player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
agiye-hall,Agiye Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,27.0,0.0,0.0,3.0,73.0,6.0,,,,,,,,,,
brent-reis,Brent Reis,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cameron-alves,Cameron Alves,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,15.0,15.0,0.0,0.0,0.0,15.0,1.0,,,,,,,,,0.0,1.0
darien-townsend,DARIEN TOWNSEND,WR,,,,,,,,,,,,,,,2.0,,,,,14.0,0.0,28.0,,,,,,,,,,,16.0,45.0,0.0,0.0,2.0,160.0,10.0,0.0,,,,,,,,,
dontae-mason,Dontae Mason,DB,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0
drew-singleton,Drew Singleton,LB,1.0,,1.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
evan-byrd,Evan Byrd,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,1.0,4.0,9.0,444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
isiah-scott,Isiah Scott,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,36.0,0.0,0.0,3.0,102.0,5.0,,,,,,,,,,
jared-saad,Jared Saad,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
jaylon-tucker,Jaylon Tucker,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0,0.0,3.0,0.0,0.0,6.0,,
