player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ahmed-daniyal,Ahmed Daniyal,,,,,,,,24.0,0.0,0.0,37.0,1.0,3.0,,1.0
arshad-iqbal,Arshad Iqbal,,1.0,0.0,1.0,11.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,,1.0
br-dunk,BR Dunk,,43.0,5.0,1.0,4.0,57.0,2.0,,,,,,,,1.0
babar-azam,Babar Azam,,5.0,0.0,0.0,2.0,5.0,0.0,,,,,,,2.0,1.0
ca-ingram,CA Ingram,,1.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
d-wiese,D Wiese,,9.0,3.0,1.0,5.0,31.0,3.0,24.0,0.0,0.0,42.0,1.0,2.0,,1.0
dt-christian,DT Christian,,14.0,5.0,0.0,6.0,27.0,0.0,20.0,0.0,0.0,39.0,1.0,1.0,,1.0
fakhar-zaman,Fakhar Zaman,,54.0,8.0,0.0,1.0,83.0,4.0,,,,,,,,1.0
haris-rauf,Haris Rauf,,,,,,,,24.0,0.0,0.0,32.0,1.0,0.0,,1.0
imad-wasim,Imad Wasim,,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,1.0
jl-denly,JL Denly,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,1.0,1.0
jm-clarke,JM Clarke,,6.0,1.0,0.0,3.0,4.0,0.0,,,,,,,,1.0
mohammad-amir,Mohammad Amir,,2.0,0.0,0.0,10.0,0.0,0.0,24.0,1.0,0.0,34.0,1.0,0.0,,1.0
mohammad-hafeez,Mohammad Hafeez,,9.0,1.0,0.0,3.0,15.0,1.0,12.0,0.0,0.0,19.0,0.0,0.0,,1.0
mohammad-ilyas,Mohammad Ilyas,,5.0,0.0,1.0,9.0,4.0,0.0,12.0,0.0,0.0,25.0,0.0,1.0,,1.0
mohammad-nabi,Mohammad Nabi,,35.0,4.0,0.0,5.0,57.0,3.0,24.0,0.0,0.0,31.0,0.0,0.0,,1.0
sr-patel,SR Patel,,,,,,,,12.0,0.0,0.0,27.0,1.0,0.0,1.0,1.0
shaheen-shah-afridi,Shaheen Shah Afridi,,,,,,,,24.0,0.0,0.0,27.0,3.0,2.0,,1.0
sharjeel-khan,Sharjeel Khan,,39.0,5.0,0.0,1.0,64.0,6.0,,,,,,,,1.0
sohail-akhtar,Sohail Akhtar,,,,,,,,,,,,,,1.0,1.0
waqas-maqsood,Waqas Maqsood,,11.0,2.0,0.0,8.0,12.0,0.0,18.0,0.0,0.0,34.0,1.0,0.0,,1.0
