player_id,player_name,positions,2_pointer,3_pointer,4_pointer,assist,blockedShot,rebound,steal
cuttino-mobley,Cuttino Mobley,P,7.0,4.0,0.0,0.0,3.0,5.0,0.0
kevin-murphy,Kevin Murphy,P,13.0,4.0,0.0,5.0,2.0,4.0,0.0
rashard-lewis,Rashard Lewis,P/WR,7.0,3.0,0.0,0.0,0.0,6.0,0.0
royce-white,Royce White,P,7.0,0.0,0.0,9.0,0.0,9.0,0.0
