player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
aj-brown,A.J. Brown,WR,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
andre-thomas-cobb,Andre Thomas-Cobb,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,20.0,1.0,1.0,65.0,5.0,,,,,,,,,
ashton-henry,Ashton Henry,K,,,,,,,3.0,23.0,667.0,2.0,,,,,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
billy-reagins-jr,Billy Reagins Jr.,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,7.0,3.0,0.0,0.0,9.0,,,
brandon-kyles,Brandon Kyles,QB,,500.0,,,,,,,,,,,1.0,,,,,,,,,16.0,8.0,8.0,29.0,11.0,80.0,1.0,2.0,125.0,87.0,2.0,,,,,,,9.0,0.0,7.0,0.0,2.0,61.0,,,
chris-elmore,Chris  Elmore,RB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
dnerius-antoine,D'Nerius Antoine,WR,1.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,1.0,,,,12.0,12.0,0.0,12.0,1.0,0.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,0.0,28.0,3.0,3.0,9.0,6.0,1.0,2.0,18.0,0.0,0.0,1.0
darrell-wallace,Darrell Wallace,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0
dawandrick-crockett,Dawandrick Crockett,DB,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
deonte-rarrick,Deonte Rarrick,WR,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,0.0,5.0,1.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0
dominique-pugh,Dominique Pugh,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
jamarsha-huglon,Jamarsha Huglon,WR,,,,,,,,,,,,,,2.0,,,,15.0,21.0,0.0,31.0,,,,,,,,,,,,15.0,25.0,0.0,0.0,58.0,4.0,,,,,,,,,
jeff-luc,Jeff Luc,DB/DL,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
jo-el-shaw,Jo-El Shaw,RB,5.0,,0.0,0.0,3.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
