player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
ante-milanovic-litre,Ante MILANOVIC-LITRE,RB,,,,,,,,0.0,0.0,0.0,0.0,12.0,
bc-dst,BC DST,DST,,,1.0,,,,14.0,,,,,,5.0
bc-qb,BC QB,QB,,0.0,,,0.0,0.0,,,,,,,
bryan-burnham,Bryan Burnham,WR,,,,,,,,1.0,82.0,6.0,,,
chris-osei-kusi,Chris Osei-Kusi,WR,,,,,,,,0.0,11.0,1.0,,,
derel-walker,Derel Walker,WR,,,,,,,,0.0,91.0,7.0,,,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,3.0,91.0,9.0,,,
edm-dst,EDM DST,DST,,,0.0,,,,46.0,,,,,,1.0
edm-qb,EDM QB,QB,,0.0,,,0.0,0.0,,,,,,,
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,0.0,26.0,3.0,,,
kai-locksley,Kai Locksley,QB,,,,,,,,0.0,16.0,1.0,0.0,1.0,
keon-hatcher,Keon HATCHER,WR,,,,,,,,0.0,88.0,5.0,,,
lucky-whitehead,Lucky Whitehead,WR,,,,,,,,1.0,148.0,6.0,,,
mike-jones,Mike Jones,RB/WR,,,,,,,,0.0,30.0,3.0,,,
nathan-rourke,Nathan ROURKE,QB,,0.0,,,5.0,477.0,,,,,1.0,25.0,
nick-arbuckle,Nick ARBUCKLE,QB,,2.0,,,0.0,186.0,,,,,0.0,5.0,
sean-whyte,Sean WHYTE,K,47.0,,,0.0,,,,,,,,,
stefan-flintoft,Stefan Flintoft,P/K,,0.0,,,0.0,1.0,,,,,,,
tanner-green,Tanner GREEN,RB/FB,,,,,,,,0.0,11.0,1.0,,,
taylor-cornelius,Taylor Cornelius,QB,,1.0,,,1.0,183.0,,,,,0.0,13.0,
