player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
berfin-sengul,Berfin Sengul,,0.0,1.0,1.0,5.0,7.0
dilsat-yildiz,Dilsat Yildiz,,0.0,1.0,1.0,5.0,7.0
helen-williams,Helen Williams,,1.0,1.0,0.0,7.0,5.0
iclal-karaman,Iclal Karaman,,0.0,1.0,1.0,5.0,7.0
karen-titheridge,Karen Titheridge,,1.0,1.0,0.0,7.0,5.0
kristen-tsourlenes,Kristen Tsourlenes,,1.0,1.0,0.0,7.0,5.0
melisa-comert,Melisa Comert,,0.0,1.0,1.0,5.0,7.0
michelle-fredericks-armstrong,Michelle Fredericks Armstrong,,1.0,1.0,0.0,7.0,5.0
sara-westman,Sara Westman,,1.0,1.0,0.0,7.0,5.0
öznur-polat,Öznur Polat,,0.0,1.0,1.0,5.0,7.0
