player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
anders-mjoeen,Anders Mjoeen,,1.0,1.0,0.0,9.0,3.0
calan-macisaac,Calan Macisaac,,0.0,1.0,1.0,3.0,9.0
christopher-mccurdy,Christopher McCurdy,,0.0,1.0,1.0,3.0,9.0
emil-storli,Emil Storli,,1.0,1.0,0.0,9.0,3.0
erland-snoeve,Erland Snoeve,,1.0,1.0,0.0,9.0,3.0
jonathan-saeteren,Jonathan Saeteren,,1.0,1.0,0.0,9.0,3.0
markus-dale,Markus Dale,,1.0,1.0,0.0,9.0,3.0
nathan-gray,Nathan Gray,,0.0,1.0,1.0,3.0,9.0
nicholas-mosher,Nicholas Mosher,,0.0,1.0,1.0,3.0,9.0
owain-fisher,Owain Fisher,,0.0,1.0,1.0,3.0,9.0
