player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
ads-fletcher,ADS Fletcher,,12.0,1.0,1.0,1.0,17.0,2.0,,,,,,,1.0
ch-gayle,CH Gayle,,6.0,2.0,1.0,2.0,12.0,0.0,,,,,,,1.0
hasan-ali,Hasan Ali,,,,,,,,6.0,0.0,0.0,4.0,0.0,0.0,1.0
mohammad-hafeez,Mohammad Hafeez,,,,,,,,6.0,0.0,0.0,14.0,0.0,0.0,1.0
mohammad-wasim,Mohammad Wasim,,,,,,,,6.0,0.0,0.0,11.0,0.0,0.0,1.0
