player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
aiden-oldenburg,Aiden Oldenburg,,1.0,1.0,0.0,5.0,3.0
chris-plys,Chris Plys,,1.0,1.0,0.0,5.0,3.0
christoffer-sundgren,Christoffer Sundgren,,0.0,1.0,1.0,3.0,5.0
colin-hufman,Colin Hufman,,1.0,1.0,0.0,5.0,3.0
john-shuster,John Shuster,,1.0,1.0,0.0,5.0,3.0
matthew-hamilton,Matthew Hamilton,,1.0,1.0,0.0,5.0,3.0
niklas-edin,Niklas Edin,,0.0,1.0,1.0,3.0,5.0
oskar-eriksson,Oskar Eriksson,,0.0,1.0,1.0,3.0,5.0
rasmus-wranå,Rasmus Wranå,,0.0,1.0,1.0,3.0,5.0
simon-olofsson,Simon Olofsson,,0.0,1.0,1.0,3.0,5.0
