player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
ji-rodrigues,JI Rodrigues,,6.0,1.0,1.0,2.0,4.0,0.0,,,,,,,1.0
n-mlaba,N Mlaba,,,,,,,,6.0,0.0,0.0,4.0,0.0,0.0,1.0
s-ismail,S Ismail,,,,,,,,6.0,1.0,0.0,0.0,0.0,0.0,1.0
s-mandhana,S Mandhana,,6.0,0.0,1.0,1.0,0.0,0.0,,,,,,,1.0
