player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-dananjaya,A Dananjaya,,,,,,,,24.0,0.0,0.0,29.0,1.0,1.0,,1.0
ad-mathews,AD Mathews,,20.0,5.0,1.0,5.0,37.0,1.0,,,,,,,1.0,1.0
ads-fletcher,ADS Fletcher,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
c-gomez,C Gomez,,,,,,,,18.0,0.0,0.0,38.0,0.0,0.0,,1.0
c-wickramasinghe,C Wickramasinghe,,42.0,4.0,1.0,6.0,62.0,3.0,18.0,0.0,0.0,31.0,1.0,0.0,,1.0
d-madushanka,D Madushanka,,,,,,,,20.0,0.0,0.0,31.0,0.0,0.0,,1.0
ld-chandimal,LD Chandimal,,40.0,6.0,0.0,1.0,65.0,3.0,,,,,,,,1.0
md-gunathilaka,MD Gunathilaka,,11.0,1.0,0.0,1.0,11.0,1.0,,,,,,,,1.0
md-shanaka,MD Shanaka,,15.0,3.0,1.0,6.0,46.0,5.0,24.0,0.0,0.0,20.0,3.0,0.0,,1.0
mdkj-perera,MDKJ Perera,,4.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
mnk-fernando,MNK Fernando,,4.0,1.0,0.0,3.0,4.0,0.0,,,,,,,1.0,1.0
ms-chapman,MS Chapman,,61.0,8.0,1.0,4.0,91.0,4.0,,,,,,,,1.0
mohammad-haris,Mohammad Haris,,8.0,0.0,0.0,3.0,5.0,0.0,,,,,,,,1.0
mohammad-hasnain,Mohammad Hasnain,,,,,,,,24.0,0.0,3.0,53.0,1.0,3.0,,1.0
mohammad-nabi,Mohammad Nabi,,,,,,,,6.0,0.0,0.0,12.0,0.0,0.0,,1.0
mustafizur-rahman,Mustafizur Rahman,,,,,,,,18.0,0.0,0.0,44.0,1.0,0.0,,1.0
n-thushara,N Thushara,,,,,,,,18.0,0.0,0.0,35.0,1.0,1.0,,1.0
phkd-mendis,PHKD Mendis,,20.0,4.0,0.0,4.0,27.0,0.0,6.0,0.0,0.0,8.0,0.0,0.0,,1.0
pvd-chameera,PVD Chameera,,,,,,,,24.0,0.0,1.0,27.0,0.0,2.0,,1.0
pwh-de-silva,PWH de Silva,,,,,,,,24.0,0.0,0.0,32.0,0.0,0.0,1.0,1.0
towhid-hridoy,Towhid Hridoy,,2.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
