player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
iqra-sahar,Iqra Sahar,,,,,,,,12.0,0.0,0.0,9.0,0.0,0.0,1.0
m-wai-siu,M Wai Siu,,,,,,,,12.0,0.0,0.0,6.0,0.0,1.0,1.0
r-rodrigo,R Rodrigo,,13.0,1.0,1.0,2.0,6.0,0.0,,,,,,,1.0
ti-gajanayake,TI Gajanayake,,11.0,0.0,1.0,1.0,8.0,0.0,,,,,,,1.0
