player_id,player_name,positions,assist_tackles,completions,fg_0_19,fg_20_29,fg_30_39,fg_40_49,fg_50plus,fg_att_game,fumble_rec_yards,fumbles_forced,fumbles_lost_game,fumbles_opp_rec,fumbles_own_rec,int_avg,int_long,int_tds,int_yards,interceptions_lost,interceptions_made,pass_attempts,passing_tds,passing_yards,pr_fc,punt_avg,punt_long,punt_tb,punt_yards,punts,punts_blocked,punts_in20,receiving_tds,receiving_yards,receptions,rush_attempts,rushing_tds,rushing_yards,solo_tackles,targets,xp_att_game
adrien-robinson,Adrien Robinson,WR,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,0.0,11.0,2.0,,,,,2.0,
akeem-hunt,Akeem Hunt,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,4.0,0.0,21.0,,1.0,
amir-carlisle,Amir Carlisle,RB/WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,1.0,,,,,3.0,
andrew-ankrah,Andrew Ankrah,DB/DL/DE,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
andrew-jackson,Andrew Jackson,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
anthony-manzo-lewis,Anthony Manzo-Lewis,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1.0,,,,,1.0,
anthony-moten,Anthony Moten,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
arnold-tarpley,Arnold Tarpley,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
austin-macginnis,Austin MacGinnis,K,,,0.0,1.0,1.0,0.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
ayodeji-olatoye,Ayodeji Olatoye,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
ben-turk,Ben Turk,,,,,,,,,,,,,,,,,,,,,,,,,42.0,51.0,0.0,84.0,2.0,0.0,1.0,,,,,,,,,
brandon-barnes,Brandon Barnes,WR/TE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,2.0,,,,,3.0,
brandon-maiden,Brandon Maiden,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
brandon-silvers,Brandon Silvers,QB,,30.0,,,,,,,,,,,,,,,,1.0,,49.0,1.0,269.0,,,,,,,,,,,,2.0,0.0,16.0,,,
channing-stribling,Channing Stribling,DB/CB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
charles-james,Charles James,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
charles-johnson,Charles Johnson,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,135.0,8.0,,,,,12.0,
cody-riggs,Cody Riggs,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
colton-jumper,Colton Jumper,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
corey-crawford,Corey Crawford,DB,1.0,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
corey-vereen,Corey Vereen,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
dernest-johnson,D\'Ernest Johnson,RB,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,0.0,38.0,6.0,5.0,1.0,24.0,,9.0,
daniel-williams,Daniel Williams,WR,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,64.0,5.0,,,,0.0,9.0,
davis-tull,Davis Tull,DB/DL,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
demarquis-gates,DeMarquis Gates,DB/LB,1.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,6.0,,
deveon-smith,De\'Veon Smith,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,1.0,10.0,1.0,27.0,,1.0,
donteea-dye,Donteea Dye,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,1.0,65.0,1.0,,,,1.0,2.0,
dontez-byrd,Dontez Byrd,WR,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,1.0,52.0,5.0,,,,,7.0,
earl-okine,Earl Okine,DB/DL,1.0,,,,,,,,,,,,,1.0,1.0,0.0,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,
elliott-fry,Elliott Fry,,,,0.0,1.0,1.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
garrett-gilbert,Garrett Gilbert,QB,,22.0,,,,,,,0.0,1.0,1.0,0.0,0.0,,,,,2.0,,40.0,2.0,310.0,,,,,,,,,,,,1.0,0.0,-1.0,,,
gerrard-sheppard,Gerrard Sheppard,WR,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,98.0,9.0,,,,,14.0,
giorgio-newberry,Giorgio Newberry,DB/DL,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
ishmael-hyman,Ishmael Hyman,WR,0.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,5.0,1.0,,,,1.0,2.0,
jamichael-winston,JaMichael Winston,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
jalin-marshall,Jalin Marshall,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,41.0,3.0,,,,,7.0,
jerel-worthy,Jerel Worthy,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
jerome-couplin,Jerome Couplin,DB,3.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,5.0,,
johnny-manziel-2,Johnny Manziel,RB,1.0,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,13.0,,,,,,,,,,,,3.0,0.0,18.0,0.0,,
jonathan-cook,Jonathan Cook,DB,1.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,16.0,16.0,0.0,16.0,,1.0,,,,,,,,,,,,,,,,,,1.0,,
jordan-mccray,Jordan McCray,DB/OC/WR/C,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
josh-evans,Josh Evans,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
justin-martin,Justin Martin,DB,1.0,,,,,,,,0.0,0.0,1.0,0.0,0.0,-8.0,-8.0,0.0,-8.0,,1.0,,,,,,,,,,,,,,,,,,3.0,,
keith-reaser,Keith Reaser,DB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
kenny-hilliard,Kenny Hilliard,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,2.0,4.0,0.0,6.0,,2.0,
ladarius-gunter,LaDarius Gunter,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
leon-orr,Leon Orr,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,2.0,,
marquez-white-2,Marquez White,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
matt-weiser,Matt Weiser,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,8.0,1.0,,,,1.0,3.0,
rannell-hall-2,Rannell Hall,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,,,,,2.0,
reggie-northrup,Reggie Northrup,DB/LB,3.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,3.0,,
ryan-navarro-2,Ryan Navarro,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
ryan-winslow,Ryan Winslow,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,,,,,,,,,,,39.7,52.0,0.0,119.0,3.0,0.0,2.0,,,,1.0,0.0,0.0,,,
scott-orndoff,Scott Orndoff,WR,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
terence-garvin,Terence Garvin,DB,5.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
terrance-parks,Terrance Parks,DB,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,1.0,,
terrell-bonds,Terrell Bonds,DB/CB,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,4.0,,
terrence-magee,Terrence Magee,RB,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,12.0,3.0,9.0,1.0,39.0,1.0,7.0,
tony-guerad,Tony Guerad,DB,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,0.0,,
will-hill,Will Hill,DB,1.0,,,,,,,,,,,,,21.0,21.0,0.0,21.0,,1.0,,,,,,,,,,,,,,,,,,4.0,,
zac-stacy,Zac Stacy,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,13.0,2.0,1.0,0.0,-1.0,,3.0,
