player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
colton-lott,Colton Lott,,1.0,1.0,0.0,8.0,3.0
craig-waddell,Craig Waddell,,0.0,1.0,1.0,3.0,8.0
duncan-mcfadzean,Duncan McFadzean,,0.0,1.0,1.0,3.0,8.0
eric-ej-harnden,"Eric ""EJ"" Harnden",,1.0,1.0,0.0,8.0,3.0
euan-kyle,Euan Kyle,,0.0,1.0,1.0,3.0,8.0
geoff-walker,Geoff Walker,,1.0,1.0,0.0,8.0,3.0
matthew-dunstone,Matthew Dunstone,,1.0,1.0,0.0,8.0,3.0
robin-brydone,Robin Brydone,,0.0,1.0,1.0,3.0,8.0
ross-whyte,Ross Whyte,,0.0,1.0,1.0,3.0,8.0
ryan-harnden,Ryan Harnden,,1.0,1.0,0.0,8.0,3.0
