player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aliyah-boston,Aliyah Boston,F,3.0,2.0,1.0,,,,0.667,3.0,2.0,4.0,1.0,2.0,2.0,21.733333333333334,,-12.0,6.0,1.0,,2.0
amanda-zahui-b,Amanda Zahui B.,,1.0,1.0,,,,,0.25,8.0,2.0,,0.5,2.0,1.0,15.316666666666666,2.0,-8.0,5.0,2.0,,
betnijah-laney-hamilton,Betnijah Laney-Hamilton,,,1.0,2.0,0.6,5.0,3.0,0.692,13.0,9.0,,0.5,2.0,1.0,30.466666666666665,2.0,16.0,22.0,4.0,1.0,1.0
breanna-stewart,Breanna Stewart,W,3.0,,2.0,,1.0,,0.364,11.0,4.0,,0.75,4.0,3.0,26.233333333333334,2.0,8.0,11.0,4.0,2.0,2.0
courtney-vandersloot,Courtney Vandersloot,,10.0,1.0,3.0,0.5,2.0,1.0,0.75,4.0,3.0,3.0,0.5,4.0,2.0,25.1,,15.0,9.0,3.0,2.0,3.0
emma-cannon,Emma Cannon,,,,1.0,,1.0,,0.5,6.0,3.0,1.0,0.5,2.0,1.0,13.133333333333333,1.0,-14.0,7.0,2.0,1.0,2.0
epiphanny-prince,Epiphanny Prince,,2.0,,,,,,,,,1.0,,,,4.283333333333333,,-8.0,,,,
erica-wheeler,Erica Wheeler,G,2.0,,1.0,1.0,1.0,1.0,0.556,9.0,5.0,2.0,1.0,4.0,4.0,20.733333333333334,,-8.0,15.0,1.0,1.0,2.0
grace-berger,Grace Berger,,5.0,,3.0,0.5,2.0,1.0,0.5,6.0,3.0,1.0,1.0,2.0,2.0,19.033333333333335,1.0,-10.0,9.0,4.0,,2.0
jocelyn-willoughby,Jocelyn Willoughby,,1.0,,1.0,1.0,1.0,1.0,0.5,2.0,1.0,1.0,,,,5.95,1.0,3.0,3.0,2.0,,
jonquel-jones,Jonquel Jones,,2.0,1.0,8.0,0.571,7.0,4.0,0.545,11.0,6.0,4.0,1.0,2.0,2.0,26.4,3.0,9.0,18.0,11.0,,1.0
kayla-thornton,Kayla Thornton,,,,1.0,0.5,4.0,2.0,0.667,6.0,4.0,1.0,,,,17.35,1.0,9.0,10.0,2.0,,
kelsey-mitchell,Kelsey Mitchell,G,4.0,,1.0,0.286,7.0,2.0,0.333,12.0,4.0,2.0,1.0,3.0,3.0,29.6,,-6.0,13.0,1.0,1.0,2.0
kristy-wallace,Kristy Wallace,,,,2.0,1.0,1.0,1.0,0.5,2.0,1.0,,,,,8.85,,-15.0,3.0,2.0,,1.0
lexie-hull,Lexie Hull,W,,,,1.0,1.0,1.0,0.5,6.0,3.0,6.0,,,,25.383333333333333,1.0,-16.0,7.0,1.0,2.0,2.0
marine-johannes,Marine Johannes,,4.0,,2.0,0.571,7.0,4.0,0.571,7.0,4.0,2.0,,,,20.216666666666665,,13.0,12.0,2.0,3.0,4.0
maya-caldwell,Maya Caldwell,,1.0,,2.0,,1.0,,0.25,4.0,1.0,,,,,14.433333333333334,3.0,10.0,2.0,5.0,1.0,1.0
nyara-sabally,Nyara Sabally,,1.0,,2.0,,,,1.0,1.0,1.0,2.0,1.0,2.0,2.0,13.6,1.0,9.0,4.0,3.0,,2.0
sabrina-ionescu,Sabrina Ionescu,,6.0,,3.0,0.286,7.0,2.0,0.385,13.0,5.0,1.0,,,,30.4,1.0,16.0,12.0,4.0,,3.0
victaria-saxton,Victaria Saxton,,,,1.0,,,,,,,,,,,2.95,,2.0,,1.0,,
victoria-vivians,Victoria Vivians,,3.0,1.0,5.0,0.667,3.0,2.0,0.667,9.0,6.0,1.0,1.0,2.0,2.0,28.833333333333332,,-13.0,16.0,5.0,4.0,1.0
