player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
anders-mjoeen,Anders Mjoeen,,1.0,1.0,0.0,8.0,6.0
benji-paral,Benji Paral,,0.0,1.0,1.0,6.0,8.0
caden-hebert,Caden Hebert,,0.0,1.0,1.0,6.0,8.0
daniel-laufer,Daniel Laufer,,0.0,1.0,1.0,6.0,8.0
emil-storli,Emil Storli,,1.0,1.0,0.0,8.0,6.0
erland-snoeve,Erland Snoeve,,1.0,1.0,0.0,8.0,6.0
jack-wendtland,Jack Wendtland,,0.0,1.0,1.0,6.0,8.0
jackson-bestland,Jackson Bestland,,0.0,1.0,1.0,6.0,8.0
jonathan-saeteren,Jonathan Saeteren,,1.0,1.0,0.0,8.0,6.0
markus-dale,Markus Dale,,1.0,1.0,0.0,8.0,6.0
