player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
andre-rawls,Andre Rawls,GK,0.0,0.0,33.4392,23.7964,0.0,21.0,-6.3546,-0.0272,0.7677,0.0,0.25,0.0,2224.0,0.7966,590.0,4.2237,0.7159,0.0,61.0,1.0,84.0,0.0,0.0,0.0272,27.3546,-0.0272,0.0272,0.7895,0.0259
aodhan-quinn,Aodhan Quinn,CM,11.0,1.6842,24.5214,7.5369,6.0,,,0.6647,,17.0,,81.0,2834.0,0.705,1495.0,-18.0058,-1.2044,1.882,,64.0,,21.0,9.3158,5.3353,,0.8425,14.6511,0.7171,2.8133
arturo-rodriguez,Arturo Rodriguez,W,4.0,-1.3055,18.9124,4.0668,4.0,,,0.0091,,8.0,,49.0,1761.0,0.7841,843.0,36.488,4.3284,2.2163,,38.0,,16.0,5.3055,3.9909,,1.0141,9.2964,0.7408,2.39
ben-lundt,Ben Lundt,GK,0.0,-0.1517,36.442,26.2122,0.0,9.0,-0.2939,0.0,0.9684,0.0,0.1212,3.0,889.0,0.7821,280.0,9.7891,3.4961,0.0,23.0,0.0,33.0,0.0,0.1517,0.0,9.2939,0.0,0.1517,0.7472,0.0
darnell-king,Darnell King,FB,1.0,-1.6847,19.0051,4.6383,3.0,,,0.6871,,4.0,,25.0,2737.0,0.7828,1289.0,44.8927,3.4828,1.3696,,30.0,,6.0,2.6847,2.3129,,-0.0945,4.9976,0.7479,1.0206
darren-mattocks,Darren Mattocks,ST,0.0,-0.6885,14.4374,0.6964,5.0,,,-1.0902,,5.0,,8.0,787.0,0.7113,142.0,-3.5747,-2.5174,1.8908,,30.0,,12.0,0.6885,6.0902,,-1.1982,6.7786,0.7364,2.8918
david-egbo,David Egbo,ST,1.0,-0.0866,16.0017,-1.2038,5.0,,,-1.1457,,6.0,,10.0,936.0,0.7101,169.0,-10.2265,-6.0512,1.143,,28.0,,11.0,1.0866,6.1457,,-0.7689,7.2323,0.7706,2.0717
david-loera,David Loera,W,0.0,-0.1529,16.5042,1.6996,0.0,,,-0.8104,,0.0,,3.0,481.0,0.8219,219.0,2.5962,1.1855,0.0,,9.0,,4.0,0.1529,0.8104,,-0.1276,0.9633,0.8101,0.3078
edward-delgado,Edward Delgado,GK,0.0,0.0,37.0105,29.452,0.0,5.0,1.1263,0.0,1.2908,0.0,0.0,0.0,196.0,0.7308,52.0,-0.4362,-0.8389,0.0,6.0,0.0,11.0,0.0,0.0,0.0,3.8737,0.0,0.0,0.7392,0.0
iván-gutiérrez,Iván Gutiérrez,LB,0.0,-0.0122,18.1002,1.0452,0.0,,,-0.1291,,0.0,,1.0,180.0,0.4545,55.0,-8.212,-14.9309,0.0,,3.0,,1.0,0.0122,0.1291,,0.0026,0.1413,0.6039,0.0517
james-musa,James Musa,CB,1.0,0.0981,25.1819,11.024,2.0,,,0.0809,,3.0,,9.0,3211.0,0.8362,1575.0,34.535,2.1927,0.6687,,15.0,,4.0,0.9019,1.9191,,-0.3742,2.8211,0.8143,1.085
jeremy-kelly,Jeremy Kelly,DM,1.0,0.779,21.6257,5.5633,0.0,,,-0.226,,1.0,,5.0,270.0,0.8571,126.0,3.3948,2.6943,0.0,,5.0,,2.0,0.221,0.226,,0.0083,0.447,0.8302,0.023
joey-calistri,Joey Calistri,W,1.0,-0.162,20.7739,3.6497,4.0,,,0.2077,,5.0,,16.0,1497.0,0.6998,593.0,-12.1375,-2.0468,3.318,,39.0,,13.0,1.162,3.7923,,0.2848,4.9542,0.7203,1.4478
jon-bakero,Jon Bakero,AM,2.0,-0.5783,20.6706,3.3569,3.0,,,-1.3542,,5.0,,31.0,1553.0,0.7217,654.0,-17.4347,-2.6659,0.4918,,48.0,,13.0,2.5783,4.3542,,-0.4269,6.9325,0.7484,1.8078
jonathan-levin,Jonathan Levin,DM,0.0,-0.0257,24.9777,0.5396,0.0,,,0.0,,0.0,,1.0,26.0,0.9286,14.0,0.9263,6.6165,0.0,,0.0,,0.0,0.0257,0.0,,0.0,0.0257,0.8624,0.0
joseph-farrell,Joseph Farrell,CB,2.0,0.936,25.9182,10.1106,1.0,,,-1.7081,,3.0,,5.0,2065.0,0.8225,958.0,6.4764,0.676,0.3597,,26.0,,7.0,1.064,2.7081,,0.1665,3.7721,0.8158,1.1463
kevon-lambert,Kevon Lambert,DM,0.0,-0.2901,22.3439,6.8468,2.0,,,0.4935,,2.0,,12.0,2674.0,0.7799,1231.0,-8.7678,-0.7123,0.6976,,30.0,,8.0,0.2901,1.5065,,-0.3633,1.7966,0.787,0.8256
luis-seijas,Luis Seijas,CM,2.0,1.5511,20.8551,4.1153,1.0,,,0.3478,,3.0,,6.0,365.0,0.7673,202.0,2.762,1.3673,0.0008,,7.0,,3.0,0.4489,0.6522,,0.3041,1.1012,0.7537,0.1506
manuel-madrid,Manuel Madrid,CB,0.0,-0.1218,23.8817,8.2467,0.0,,,-0.6885,,0.0,,1.0,629.0,0.8613,274.0,3.8661,1.411,0.0,,7.0,,3.0,0.1218,0.6885,,-0.3049,0.8104,0.8472,0.2631
niall-dunn,Niall Dunn,CB,0.0,0.0,22.3718,1.9906,0.0,,,0.0,,0.0,,0.0,98.0,0.8333,36.0,-0.7789,-2.1637,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.855,0.0
noah-billingsley,Noah Billingsley,FB,0.0,0.0,17.037,6.1073,0.0,,,-0.2263,,0.0,,0.0,168.0,0.766,94.0,-0.9632,-1.0247,0.0,,1.0,,0.0,0.0,0.2263,,-0.2263,0.2263,0.7762,0.0774
prince-saydee,Prince Saydee,W,1.0,-0.2406,16.4459,-3.2074,1.0,,,-0.8313,,2.0,,10.0,580.0,0.6846,149.0,-3.5843,-2.4056,1.8338,,8.0,,6.0,1.2406,1.8313,,0.4917,3.072,0.7086,2.5478
rufat-dadashov,Rufat Dadashov,ST,2.0,0.5442,16.6962,2.1564,4.0,,,-1.5437,,6.0,,10.0,961.0,0.5875,160.0,-13.8967,-8.6854,0.4178,,32.0,,12.0,1.4558,5.5437,,0.7125,6.9996,0.6744,1.7174
