player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
agiye-hall,Agiye Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,1.0,0.0,0.0,1.0,67.0,6.0,,,,,,,,,,
amos-coleman-iii,Amos Coleman III,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0
bk-smith-jr,BK Smith Jr.,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,12.0,0.0,0.0,0.0,13.0,3.0,,6.0,6.0,0.0,1.0,0.0,1.0,6.0,,
cameron-alves,Cameron Alves,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,23.0,0.0,0.0,2.0,94.0,7.0,,,,,,,,,,
darien-townsend,DARIEN TOWNSEND,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,20.0,0.0,0.0,2.0,61.0,5.0,,,,,,,,,,
dejon-walden,Dejon Walden,,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
derrick-jones,Derrick Jones,CB/DB,0.0,,1.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0
desmond-maxwell,Desmond  Maxwell,FB/LB/RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,0.0,8.0,0.0,3.0,27.0,,
dontae-mason,Dontae Mason,DB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0
drew-singleton,Drew Singleton,LB,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,10.0
evan-byrd,Evan Byrd,K,,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,6.0,7.0,857.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
