player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
dan-rose,Dan Rose,,0.0,1.0,1.0,1.0,7.0
katie-verderber,Katie Verderber,,0.0,1.0,1.0,1.0,7.0
kristina-ulander,Kristina Ulander,,1.0,1.0,0.0,7.0,1.0
marcus-holm,Marcus Holm,,1.0,1.0,0.0,7.0,1.0
matt-thums,Matt Thums,,0.0,1.0,1.0,1.0,7.0
oyuna-uranchimeg,Oyuna Uranchimeg,,0.0,1.0,1.0,1.0,7.0
ronny-persson,Ronny Persson,,1.0,1.0,0.0,7.0,1.0
sabina-johansson,Sabina Johansson,,1.0,1.0,0.0,7.0,1.0
sean-oneill,Sean O'Neill,,0.0,1.0,1.0,1.0,7.0
viljo-petersson-dahl,Viljo Petersson-Dahl,,1.0,1.0,0.0,7.0,1.0
