player_id,player_name,positions,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
alex-gravatt,Alex Gravatt,P,,,1.0,,,,,,,,,4.0,
alex-thomas-2,Alex Thomas,P,1.0,,4.0,3.0,,1.0,,,,3.0,,72.0,28.0
andrew-meshnick,Andrew Meshnick,P,,2.0,3.0,5.0,,,1.0,,,5.0,,13.0,25.0
anson-reppermund,Anson Reppermund,P,,,28.0,24.0,1.0,3.0,2.0,,,25.0,1.0,354.0,47.0
anthony-gutowsky,Anthony Gutowsky,P,1.0,1.0,6.0,5.0,,1.0,1.0,,,5.0,,109.0,17.0
avery-johnson,Avery Johnson,P,1.0,,9.0,7.0,,2.0,,,,7.0,,190.0,-19.0
biz-schlaefer,Biz Schlaefer,P,,,5.0,5.0,,,,,,6.0,1.0,21.0,7.0
carl-johnson,Carl Johnson,P,,1.0,3.0,2.0,,2.0,1.0,,,2.0,,34.0,-5.0
charlie-vukovic,Charlie Vukovic,P,1.0,1.0,1.0,1.0,,,,,5.0,1.0,,72.0,8.0
clint-mcsherry,Clint McSherry,P,2.0,,44.0,45.0,,1.0,4.0,1.0,,48.0,1.0,58.0,344.0
daniel-garlock,Daniel Garlock,P,,,8.0,8.0,,,1.0,,4.0,8.0,,17.0,88.0
eric-blais,Eric Blais,P,,,10.0,8.0,,1.0,1.0,,12.0,9.0,1.0,40.0,35.0
henry-goldenberg,Henry Goldenberg,P,4.0,1.0,46.0,48.0,,2.0,1.0,,,52.0,4.0,234.0,270.0
jack-kelly,Jack Kelly,P,,,10.0,8.0,,2.0,1.0,,,8.0,,62.0,26.0
jack-nelson,Jack Nelson,P,,,5.0,4.0,,1.0,1.0,,,4.0,,39.0,32.0
jacob-wham,Jacob Wham,P,,,5.0,4.0,,1.0,,,,4.0,,79.0,11.0
jimmy-towle,Jimmy Towle,P,1.0,,28.0,26.0,,2.0,1.0,1.0,,26.0,,78.0,92.0
john-mcmonigal,John McMonigal,P,,,2.0,3.0,,1.0,,,,3.0,,19.0,2.0
jonathan-mast,Jonathan Mast,P,3.0,,46.0,51.0,,,3.0,2.0,,54.0,2.0,78.0,247.0
joshua-wilson,Joshua Wilson,P,1.0,1.0,10.0,14.0,,1.0,2.0,,1.0,15.0,1.0,75.0,88.0
kai-delorenzo,Kai DeLorenzo,P,3.0,1.0,22.0,21.0,,1.0,2.0,1.0,1.0,22.0,1.0,219.0,100.0
kelsen-alexander,Kelsen Alexander,P,2.0,1.0,8.0,8.0,,,1.0,,,8.0,,50.0,81.0
luke-marks,Luke Marks,P,1.0,,6.0,6.0,,1.0,,,,6.0,,54.0,11.0
max-sheppard,Max Sheppard,P,5.0,1.0,26.0,20.0,2.0,5.0,,2.0,,21.0,1.0,298.0,184.0
michael-dillard,Michael Dillard,P,,,18.0,16.0,,2.0,1.0,,,16.0,,102.0,-18.0
mikey-obrien,Mikey O\'Brien,P,1.0,,6.0,4.0,,,,,,6.0,2.0,106.0,63.0
noah-celuch,Noah Celuch,P,4.0,1.0,36.0,44.0,,,3.0,2.0,,44.0,,132.0,329.0
pete-zaccardi,Pete Zaccardi,P,,3.0,3.0,7.0,1.0,,,,,8.0,1.0,33.0,43.0
sam-stark,Sam Stark,P,,,1.0,1.0,,,,,1.0,1.0,,8.0,-9.0
sam-vandusen,Sam VanDusen,P,,,6.0,6.0,,,3.0,1.0,13.0,10.0,3.0,61.0,106.0
sterling-knoche,Sterling Knoche,P,1.0,1.0,4.0,4.0,,1.0,,,,4.0,,56.0,22.0
steve-mogielski,Steve Mogielski,P,,1.0,1.0,1.0,,,,1.0,,1.0,,12.0,47.0
ted-schewe,Ted Schewe,P,2.0,,26.0,25.0,,1.0,1.0,2.0,,27.0,2.0,130.0,303.0
thomas-coolidge,Thomas Coolidge,P,,,16.0,16.0,,,1.0,1.0,,18.0,2.0,78.0,132.0
thomas-hansen,Thomas Hansen,P,,,1.0,,,1.0,,,,,,9.0,
victor-luo,Victor Luo,P,1.0,,41.0,45.0,,2.0,3.0,1.0,,48.0,3.0,145.0,404.0
