player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
ante-milanovic-litre,Ante MILANOVIC-LITRE,RB,,,,,,,,,10.0,1.0,,14.0,
bo-levi-mitchell,Bo Levi Mitchell,QB,,,,,5.0,332.0,,,,,,,
brendan-oleary-orange,Brendan O\'LEARY-ORANGE,WR,,,,,,,,1.0,1.0,1.0,,,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,0.0,42.0,3.0,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,1.0,76.0,5.0,,,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,,30.0,2.0,,,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,0.0,42.0,3.0,0.0,12.0,
greg-bell,Greg Bell,RB,,,,,,,,0.0,19.0,3.0,1.0,48.0,
ham-dst,HAM DST,DST,,,,1.0,,,38.0,,,,,,1.0
ham-k,HAM K,K,7.0,44.0,,,,,,,,,,,
ham-qb,HAM QB,QB,,,0.0,,5.0,332.0,,,,,0.0,0.0,
johnny-augustine,Johnny AUGUSTINE,RB,,,,,,,,,,,0.0,38.0,
kenny-lawler,Kenny Lawler,WR,,,,,,,,3.0,207.0,6.0,,,
kevin-brown,Kevin BROWN,LB/P/RB,,,,,,,,0.0,11.0,2.0,1.0,22.0,
kevin-mital,Kevin Mital,WR,,,,,,,,1.0,104.0,8.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,1.0,28.0,3.0,,,
lirim-hajrullahu,Lirim Hajrullahu,K,2.0,103.0,,,,,,,,,,,
marc-liegghio,Marc LIEGGHIO,K,7.0,44.0,,,,,,,,,,,
nick-arbuckle,Nick ARBUCKLE,QB,,,1.0,,2.0,339.0,,,,,0.0,10.0,
shemar-bridges,Shemar BRIDGES,WR,,,,,,,,0.0,16.0,2.0,,,
tor-dst,TOR DST,DST,,,,,,,51.0,,,,,,2.0
tor-k,TOR K,K,2.0,103.0,,,,,,,,,,,
tor-qb,TOR QB,QB,,,1.0,,2.0,339.0,,,,,0.0,10.0,
tim-white,Tim White,WR,,,,,,,,0.0,30.0,2.0,,,
tyler-ternowski,Tyler TERNOWSKI,WR,,,,,,,,1.0,22.0,2.0,,,
