player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
chinami-yoshida,Chinami Yoshida,,0.0,1.0,1.0,9.0,10.0
eirin-mesloe,Eirin Mesloe,,1.0,1.0,0.0,10.0,9.0
ingeborg-forbregd,Ingeborg Forbregd,,1.0,1.0,0.0,10.0,9.0
mille-haslev-nordby,Mille Haslev Nordby,,1.0,1.0,0.0,10.0,9.0
nora-østgaard,Nora Østgaard,,1.0,1.0,0.0,10.0,9.0
satsuki-fujisawa,Satsuki Fujisawa,,0.0,1.0,1.0,9.0,10.0
tori-koana,Tori Koana,,0.0,1.0,1.0,9.0,10.0
torild-bjørnestad,Torild Bjørnestad,,1.0,1.0,0.0,10.0,9.0
yumi-suzuki,Yumi Suzuki,,0.0,1.0,1.0,9.0,10.0
yurika-yoshida,Yurika Yoshida,,0.0,1.0,1.0,9.0,10.0
