player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aaliyah-edwards,Aaliyah Edwards,F,,,5.0,,,,0.5,2.0,1.0,4.0,1.0,2.0,2.0,20.266666666666666,1.0,10.0,4.0,6.0,,
aerial-powers,Aerial Powers,,,,2.0,0.333,3.0,1.0,0.273,11.0,3.0,1.0,1.0,6.0,6.0,19.483333333333334,1.0,-13.0,13.0,3.0,,1.0
allisha-gray,Allisha Gray,G,5.0,1.0,5.0,0.25,4.0,1.0,0.3,10.0,3.0,4.0,1.0,2.0,2.0,28.283333333333335,,-9.0,9.0,5.0,,1.0
ariel-atkins,Ariel Atkins,,5.0,1.0,4.0,1.0,3.0,3.0,0.6,10.0,6.0,1.0,0.75,4.0,3.0,27.95,,8.0,18.0,4.0,2.0,1.0
brittney-sykes,Brittney Sykes,W,4.0,,3.0,0.667,6.0,4.0,0.583,12.0,7.0,,,,,14.466666666666667,,20.0,18.0,3.0,,1.0
cheyenne-parker-tyus,Cheyenne Parker-Tyus,,,,,,,,0.333,6.0,2.0,1.0,,,,17.616666666666667,1.0,-11.0,4.0,1.0,,1.0
crystal-dangerfield,Crystal Dangerfield,,2.0,,3.0,,4.0,,0.333,6.0,2.0,1.0,,,,22.3,,-12.0,4.0,3.0,1.0,
didi-richards,DiDi Richards,,,,,,,,0.5,2.0,1.0,,,,,1.85,1.0,-1.0,2.0,1.0,,1.0
emily-engstler,Emily Engstler,,1.0,,1.0,1.0,1.0,1.0,0.667,3.0,2.0,1.0,,,,9.85,3.0,4.0,5.0,4.0,,
haley-jones,Haley Jones,,3.0,,2.0,,1.0,,,2.0,,2.0,,2.0,,17.7,,-7.0,,2.0,,1.0
jade-melbourne,Jade Melbourne,,1.0,,1.0,,1.0,,,1.0,,2.0,,,,6.816666666666666,,,,1.0,,1.0
julie-vanloo,Julie Vanloo,,4.0,,1.0,0.429,7.0,3.0,0.4,10.0,4.0,2.0,,,,22.916666666666668,,8.0,11.0,1.0,,3.0
karlie-samuelson,Karlie Samuelson,,4.0,,6.0,0.25,4.0,1.0,0.25,8.0,2.0,1.0,,,,24.533333333333335,,13.0,5.0,6.0,,
laeticia-amihere,Laeticia Amihere,,,,,,,,,2.0,,,,,,3.283333333333333,,-1.0,,,,
lorela-cubaj,Lorela Cubaj,,,,1.0,,,,,,,1.0,,,,6.316666666666666,,-5.0,,1.0,1.0,
myisha-hines-allen,Myisha Hines-Allen,,2.0,,6.0,1.0,1.0,1.0,0.667,6.0,4.0,3.0,,,,20.866666666666667,,1.0,9.0,6.0,1.0,1.0
naz-hillmon,Naz Hillmon,F,1.0,,1.0,,1.0,,0.25,4.0,1.0,2.0,,,,12.633333333333333,1.0,-6.0,2.0,2.0,,
nia-coffey,Nia Coffey,,2.0,1.0,3.0,0.667,3.0,2.0,0.5,4.0,2.0,,0.5,4.0,2.0,14.983333333333333,1.0,-9.0,8.0,4.0,1.0,
rhyne-howard,Rhyne Howard,W,,,2.0,0.571,7.0,4.0,0.625,8.0,5.0,2.0,0.667,3.0,2.0,30.383333333333333,,-16.0,16.0,2.0,,2.0
shatori-walker-kimbrough,Shatori Walker-Kimbrough,,2.0,,1.0,0.4,5.0,2.0,0.4,5.0,2.0,2.0,0.667,3.0,2.0,21.466666666666665,,9.0,8.0,1.0,,
stefanie-dolson,Stefanie Dolson,,2.0,2.0,5.0,0.667,3.0,2.0,0.333,6.0,2.0,1.0,0.5,2.0,1.0,29.016666666666666,,23.0,7.0,5.0,,3.0
tina-charles,Tina Charles,,3.0,,5.0,,,,0.429,14.0,6.0,1.0,,1.0,,27.016666666666666,4.0,-6.0,12.0,9.0,,2.0
