player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
a-hartley,A Hartley,,,,,,,,20.0,0.0,0.0,27.0,1.0,1.0,1.0,,1.0
a-sutherland,A Sutherland,,21.0,3.0,0.0,4.0,34.0,1.0,15.0,0.0,2.0,35.0,1.0,2.0,1.0,,1.0
ae-jones,AE Jones,,5.0,0.0,0.0,3.0,2.0,0.0,,,,,,,,1.0,1.0
ah-maqsood,AH Maqsood,,,,,,,,10.0,0.0,0.0,14.0,1.0,0.0,,,1.0
c-nicholas,C Nicholas,,,,,,,,20.0,0.0,0.0,26.0,2.0,0.0,,,1.0
e-jones,E Jones,,4.0,0.0,0.0,2.0,1.0,0.0,,,,,,,,,1.0
ea-perry,EA Perry,,31.0,10.0,0.0,4.0,58.0,0.0,,,,,,,1.0,1.0,1.0
el-arlott,EL Arlott,,7.0,0.0,1.0,7.0,12.0,1.0,10.0,0.0,0.0,17.0,0.0,1.0,,,1.0
fc-wilson,FC Wilson,,12.0,3.0,0.0,5.0,20.0,0.0,,,,,,,,,1.0
fmk-morris,FMK Morris,,3.0,0.0,1.0,7.0,3.0,0.0,,,,,,,,,1.0
ga-elwiss,GA Elwiss,,,,,,,,20.0,0.0,0.0,29.0,2.0,0.0,1.0,1.0,1.0
gm-davies,GM Davies,,,,,,,,,,,,,,1.0,,1.0
hk-matthews,HK Matthews,,15.0,4.0,0.0,2.0,20.0,0.0,10.0,0.0,0.0,26.0,0.0,1.0,,,1.0
iecm-wong,IECM Wong,,1.0,0.0,0.0,6.0,0.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,,,1.0
kl-george,KL George,,8.0,0.0,1.0,6.0,5.0,0.0,15.0,0.0,0.0,27.0,1.0,1.0,,,1.0
kl-gordon,KL Gordon,,,,,,,,15.0,0.0,0.0,32.0,0.0,1.0,,,1.0
l-filer,L Filer,,,,,,,,20.0,0.0,0.0,20.0,0.0,0.0,,,1.0
rl-haynes,RL Haynes,,7.0,3.0,0.0,3.0,14.0,0.0,,,,,,,1.0,,1.0
s-molineux,S Molineux,,29.0,2.0,1.0,5.0,29.0,0.0,20.0,0.0,0.0,15.0,0.0,0.0,,,1.0
sfm-devine,SFM Devine,,25.0,7.0,0.0,1.0,48.0,2.0,10.0,0.0,0.0,22.0,1.0,0.0,,,1.0
sj-bryce,SJ Bryce,,,,,,,,,,,,,,1.0,,1.0
tt-beaumont,TT Beaumont,,34.0,4.0,0.0,1.0,39.0,1.0,,,,,,,,,1.0
