player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,1.0,12.0,3.0,0.0,72.0,
ajou-ajou,Ajou Ajou,WR,,,,,,,,0.0,110.0,4.0,,,
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,80.0,9.0,0.0,49.0,
brett-lauther,Brett LAUTHER,K,1.0,132.0,,,,,,,,,,,
chris-streveler,Chris STREVELER,QB,,,,,,,,,,,0.0,7.0,
clint-ratkovich,Clint Ratkovich,RB,,,,,,,,1.0,15.0,1.0,0.0,9.0,
drew-wolitarsky,Drew WOLITARSKY,WR,,,,,,,,0.0,29.0,2.0,,,
josh-johnson-2,Josh Johnson,WR,,,,,,,,0.0,32.0,2.0,,,
kevens-clercius,Kevens Clercius,WR,,,,,,,,0.0,21.0,2.0,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,0.0,60.0,4.0,,,
nic-demski,Nic DEMSKI,WR,,,,,,,,0.0,56.0,3.0,,,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,0.0,48.0,2.0,,,
ssk-dst,SSK DST,DST,,,,1.0,,,27.0,,,,,,1.0
ssk-k,SSK K,K,1.0,132.0,,,,,,,,,,,
ssk-qb,SSK QB,QB,,,0.0,,1.0,261.0,,,,,0.0,35.0,
samuel-emilus,Samuel Emilus,WR,,,,,,,,0.0,53.0,6.0,,,
sergio-castillo,Sergio CASTILLO,K,,130.0,,,,,,,,,,,
shawn-bane-jr,Shawn Bane Jr.,WR,,,,,,,,0.0,23.0,2.0,,,
shea-patterson,Shea Patterson,QB,,,0.0,,1.0,261.0,,,,,0.0,35.0,
wpg-dst,WPG DST,DST,,,,1.0,,,41.0,,,,,,1.0
wpg-k,WPG K,K,,130.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,1.0,,0.0,266.0,,,,,0.0,16.0,
zach-collaros,Zach COLLAROS,QB,,,1.0,,0.0,266.0,,,,,0.0,9.0,
