player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
andre-miller,Andre Miller,WR,,,,,,,,1.0,34.0,2.0,,,
ante-litre,Ante Litre,RB,,,0.0,,0.0,0.0,,1.0,20.0,1.0,0.0,36.0,
bo-levi-mitchell,Bo Levi Mitchell,QB,,,0.0,,2.0,230.0,,,,,0.0,8.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,1.0,129.0,10.0,,,
dru-brown,Dru Brown,QB,,,1.0,,0.0,164.0,,,,,0.0,3.0,
dustin-crum,Dustin CRUM,QB,,,,,,,,,,,0.0,1.0,
greg-bell,Greg Bell,RB,,,,,,,,0.0,12.0,2.0,1.0,99.0,
ham-dst,HAM DST,DST,,,,2.0,,,21.0,,,,,,2.0
ham-k,HAM K,K,3.0,66.0,,,,,,,,,,,
ham-qb,HAM QB,QB,,,1.0,,2.0,299.0,,,,,0.0,0.0,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,72.0,6.0,,,
jeremiah-masoli,Jeremiah MASOLI,QB,,,2.0,,2.0,183.0,,,,,0.0,1.0,
jevoni-robinson,Jevoni Robinson,WR/TE,,,,,,,,0.0,18.0,2.0,,,
justin-hardy,Justin HARDY,WR,,,0.0,,0.0,0.0,,0.0,103.0,8.0,0.0,7.0,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,22.0,1.0,,,
lewis-ward,Lewis Ward,K,1.0,54.0,,,,,,,,,,,
marc-liegghio,Marc LIEGGHIO,K,3.0,66.0,,,,,,,,,,,
nick-mardner,Nick Mardner,WR,,,,,,,,0.0,0.0,0.0,,,
ott-dst,OTT DST,DST,,,,0.0,,,38.0,,,,,,1.0
ott-k,OTT K,K,1.0,54.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,3.0,,2.0,347.0,,,,,0.0,5.0,
shemar-bridges,Shemar BRIDGES,WR,,,,,,,,0.0,55.0,5.0,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,1.0,151.0,8.0,,,
tim-white,Tim White,WR,,,,,,,,0.0,21.0,1.0,,,
