player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
a-zampa,A Zampa,,,,,,,,24.0,0.0,0.0,30.0,1.0,0.0,,1.0
at-carey,AT Carey,,3.0,0.0,0.0,5.0,1.0,0.0,,,,,,,2.0,1.0
bv-sears,BV Sears,,2.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,0.0,45.0,1.0,0.0,1.0,1.0
dj-mitchell,DJ Mitchell,,10.0,1.0,0.0,5.0,9.0,0.0,,,,,,,,1.0
dp-conway,DP Conway,,2.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
is-sodhi,IS Sodhi,,7.0,0.0,1.0,10.0,9.0,1.0,12.0,0.0,0.0,24.0,0.0,0.0,,1.0
ja-duffy,JA Duffy,,1.0,0.0,1.0,11.0,1.0,0.0,24.0,0.0,0.0,29.0,2.0,1.0,,1.0
jds-neesham,JDS Neesham,,18.0,2.0,0.0,7.0,25.0,2.0,24.0,0.0,0.0,26.0,4.0,1.0,,1.0
jr-hazlewood,JR Hazlewood,,,,,,,,24.0,0.0,0.0,26.0,2.0,0.0,,1.0
mg-bracewell,MG Bracewell,,22.0,2.0,0.0,6.0,26.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0
mj-henry,MJ Henry,,8.0,0.0,0.0,8.0,6.0,0.0,24.0,0.0,0.0,27.0,0.0,0.0,1.0,1.0
mj-owen,MJ Owen,,10.0,0.0,0.0,7.0,14.0,1.0,,,,,,,,1.0
mp-stoinis,MP Stoinis,,4.0,0.0,0.0,6.0,2.0,0.0,24.0,1.0,0.0,43.0,1.0,2.0,1.0,1.0
mr-marsh,MR Marsh,,52.0,8.0,1.0,1.0,103.0,7.0,,,,,,,1.0,1.0
ms-chapman,MS Chapman,,5.0,1.0,0.0,4.0,4.0,0.0,,,,,,,2.0,1.0
mw-short,MW Short,,12.0,1.0,0.0,3.0,7.0,0.0,,,,,,,1.0,1.0
sa-abbott,SA Abbott,,7.0,2.0,1.0,9.0,13.0,0.0,24.0,0.0,0.0,25.0,3.0,2.0,1.0,1.0
tb-robinson,TB Robinson,,10.0,1.0,0.0,3.0,13.0,1.0,,,,,,,1.0,1.0
th-david,TH David,,5.0,0.0,0.0,4.0,3.0,0.0,,,,,,,1.0,1.0
tl-seifert,TL Seifert,,35.0,5.0,0.0,1.0,48.0,3.0,,,,,,,,1.0
tm-head,TM Head,,10.0,0.0,0.0,2.0,8.0,1.0,,,,,,,1.0,1.0
xc-bartlett,XC Bartlett,,5.0,0.0,0.0,8.0,1.0,0.0,24.0,0.0,0.0,25.0,2.0,0.0,,1.0
