player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
berfin-sengul,Berfin Sengul,,0.0,1.0,1.0,7.0,10.0
dilsat-yildiz,Dilsat Yildiz,,0.0,1.0,1.0,7.0,10.0
elena-mathis,Elena Mathis,,1.0,1.0,0.0,10.0,7.0
giulia-zardini-lacedelli,Giulia Zardini Lacedelli,,1.0,1.0,0.0,10.0,7.0
iclal-karaman,Iclal Karaman,,0.0,1.0,1.0,7.0,10.0
marta-lo-deserto,Marta Lo Deserto,,1.0,1.0,0.0,10.0,7.0
melisa-comert,Melisa Comert,,0.0,1.0,1.0,7.0,10.0
rebecca-mariani,Rebecca Mariani,,1.0,1.0,0.0,10.0,7.0
stefania-constantini,Stefania Constantini,,1.0,1.0,0.0,10.0,7.0
öznur-polat,Öznur Polat,,0.0,1.0,1.0,7.0,10.0
