player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
addison-mccauley,Addison McCauley,K,,,,,,,2.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brandon-sheperd,Brandon Sheperd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,17.0,0.0,1.0,32.0,2.0,,,,,,,,,
carlton-watkins,Carlton Watkins,DB,1.0,,0.0,0.0,2.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
chase-alisauckas,Chase Alisauckas,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
dajon-emory,Dajon Emory,DL,0.0,,0.0,1.0,2.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0
damond-powell,Damond Powell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,32.0,0.0,3.0,102.0,4.0,,,,,,,,,
desmond-raiford,Desmond Raiford,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,0.0
devin-groenhagen,Devin Groenhagen,DL,4.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
dylan-karnes,Dylan Karnes,K,,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,5.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fred-bruno,Fred Bruno,WR,,,,,,,,,,,,,,2.0,,,,21.0,22.0,0.0,42.0,,,,,,,,,,,,14.0,15.0,0.0,2.0,41.0,3.0,8.0,22.0,3.0,0.0,1.0,24.0,,,
fred-hardgrove,Fred Hardgrove,DB,2.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
