player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ac-thomas,AC Thomas,,,,,,,,24.0,0.0,0.0,34.0,3.0,1.0,,1.0
anamul-haque,Anamul Haque,,5.0,0.0,0.0,4.0,0.0,0.0,,,,,,,1.0,1.0
cj-liddle,CJ Liddle,,,,,,,,12.0,0.0,0.0,18.0,1.0,0.0,,1.0
di-stevens,DI Stevens,,21.0,1.0,1.0,6.0,36.0,3.0,,,,,,,2.0,1.0
farhad-reza,Farhad Reza,,1.0,0.0,1.0,8.0,1.0,0.0,24.0,0.0,0.0,46.0,0.0,1.0,1.0,1.0
j-mubarak,J Mubarak,,43.0,6.0,0.0,4.0,65.0,2.0,6.0,0.0,0.0,8.0,1.0,0.0,2.0,1.0
jj-cobb,JJ Cobb,,20.0,1.0,0.0,5.0,31.0,3.0,,,,,,,1.0,1.0
l-vincent,L Vincent,,10.0,1.0,0.0,5.0,6.0,0.0,,,,,,,,1.0
mahbubul-alam,Mahbubul Alam,,,,,,,,6.0,0.0,0.0,21.0,0.0,2.0,,1.0
mohammad-ashraful,Mohammad Ashraful,,58.0,14.0,1.0,2.0,103.0,2.0,18.0,0.0,0.0,26.0,0.0,0.0,,1.0
mohammad-mithun,Mohammad Mithun,,2.0,0.0,0.0,1.0,0.0,0.0,,,,,,,,1.0
mosharraf-hossain,Mosharraf Hossain,,,,,,,,12.0,0.0,0.0,18.0,0.0,0.0,1.0,1.0
nazimuddin,Nazimuddin,,3.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,1.0
noor-hossain,Noor Hossain,,,,,,,,24.0,0.0,0.0,24.0,0.0,0.0,,1.0
samiullah-shenwari,Samiullah Shenwari,,2.0,0.0,0.0,7.0,2.0,0.0,24.0,0.0,0.0,33.0,1.0,0.0,,1.0
shahriar-nafees,Shahriar Nafees,,3.0,0.0,0.0,3.0,3.0,0.0,,,,,,,,1.0
shakib-al-hasan,Shakib Al Hasan,,4.0,0.0,0.0,3.0,1.0,0.0,24.0,0.0,0.0,24.0,2.0,0.0,,1.0
shapoor-zadran,Shapoor Zadran,,,,,,,,18.0,0.0,0.0,32.0,1.0,0.0,,1.0
sunzamul-islam,Sunzamul Islam,,,,,,,,20.0,0.0,0.0,33.0,1.0,0.0,,1.0
tm-dilshan,TM Dilshan,,8.0,0.0,0.0,1.0,4.0,0.0,24.0,0.0,0.0,35.0,0.0,1.0,,1.0
tr-birt,TR Birt,,56.0,6.0,1.0,2.0,94.0,6.0,,,,,,,,1.0
