player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,3.0,2.0,5.0,,1.0,,0.538,26.0,14.0,,0.909,11.0,10.0,37.36666666666667,,-4.0,38.0,5.0,3.0,1.0
brittney-sykes,Brittney Sykes,W,,1.0,1.0,,,,0.8,5.0,4.0,,1.0,1.0,1.0,23.066666666666666,1.0,-4.0,9.0,2.0,,3.0
chelsea-gray,Chelsea Gray,G,8.0,2.0,2.0,0.667,3.0,2.0,0.625,8.0,5.0,3.0,,,,36.88333333333333,,3.0,12.0,2.0,2.0,5.0
cheyenne-parker-tyus,Cheyenne Parker-Tyus,,1.0,,2.0,,1.0,,,2.0,,,1.0,2.0,2.0,9.716666666666667,,-4.0,2.0,2.0,,
dana-evans,Dana Evans,G,2.0,,,,1.0,,,3.0,,2.0,1.0,2.0,2.0,14.45,,-6.0,2.0,,,
dominique-malonga,Dominique Malonga,F,,2.0,4.0,,,,0.2,5.0,1.0,3.0,0.5,2.0,1.0,21.816666666666666,1.0,2.0,3.0,5.0,,3.0
erica-wheeler,Erica Wheeler,G,5.0,,2.0,0.286,7.0,2.0,0.375,16.0,6.0,5.0,1.0,2.0,2.0,32.96666666666667,,4.0,16.0,2.0,1.0,3.0
ezi-magbegor,Ezi Magbegor,F,2.0,,4.0,,1.0,,0.571,7.0,4.0,4.0,0.333,3.0,1.0,26.416666666666668,1.0,-4.0,9.0,5.0,2.0,1.0
gabby-williams,Gabby Williams,,2.0,,4.0,0.5,2.0,1.0,0.5,6.0,3.0,2.0,,,,27.95,2.0,6.0,7.0,6.0,2.0,2.0
jackie-young,Jackie Young,G,1.0,,1.0,0.5,2.0,1.0,0.5,12.0,6.0,3.0,0.5,2.0,1.0,34.4,1.0,3.0,14.0,2.0,4.0,3.0
jewell-loyd,Jewell Loyd,,2.0,1.0,3.0,,,,0.5,4.0,2.0,2.0,,,,29.083333333333332,2.0,1.0,4.0,5.0,2.0,1.0
kiah-stokes,Kiah Stokes,,,,,,,,,,,,,,,0.2,,,,,,
kierstan-bell,Kierstan Bell,,1.0,,6.0,,3.0,,,3.0,,,,,,19.716666666666665,1.0,7.0,,7.0,,2.0
nalyssa-smith,NaLyssa Smith,,2.0,,4.0,,1.0,,0.333,3.0,1.0,5.0,,,,18.183333333333334,,5.0,2.0,4.0,,1.0
nneka-ogwumike,Nneka Ogwumike,,2.0,,7.0,0.333,3.0,1.0,0.308,13.0,4.0,,0.875,8.0,7.0,32.05,2.0,-4.0,16.0,9.0,1.0,1.0
skylar-diggins,Skylar Diggins,G,6.0,1.0,2.0,0.6,5.0,3.0,0.308,13.0,4.0,2.0,1.0,2.0,2.0,35.733333333333334,2.0,-5.0,13.0,4.0,3.0,3.0
