player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
arike-ogunbowale,Arike Ogunbowale,W,4.0,,3.0,0.417,12.0,5.0,0.381,21.0,8.0,3.0,1.0,6.0,6.0,32.9,,10.0,27.0,3.0,4.0,4.0
awak-kuier,Awak Kuier,,,,,,,,0.5,2.0,1.0,,,,,4.266666666666667,2.0,3.0,2.0,2.0,,1.0
crystal-dangerfield,Crystal Dangerfield,,4.0,,1.0,,2.0,,0.143,7.0,1.0,1.0,,,,26.533333333333335,4.0,9.0,2.0,5.0,,1.0
dulcy-fankam-mendjiadeu,Dulcy Fankam Mendjiadeu,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,12.816666666666666,,-7.0,2.0,1.0,,
ezi-magbegor,Ezi Magbegor,F,1.0,1.0,8.0,,2.0,,0.5,12.0,6.0,3.0,0.667,3.0,2.0,38.0,1.0,-7.0,14.0,9.0,,4.0
gabby-williams,Gabby Williams,,5.0,1.0,2.0,,2.0,,0.333,9.0,3.0,1.0,0.5,2.0,1.0,31.9,1.0,-9.0,7.0,3.0,1.0,6.0
ivana-dojkia,Ivana DojkiÄ,,,,,,,,,,,1.0,,,,4.116666666666666,,,,,,
jewell-loyd,Jewell Loyd,,2.0,,3.0,0.556,9.0,5.0,0.393,28.0,11.0,3.0,0.8,5.0,4.0,34.93333333333333,2.0,-11.0,31.0,5.0,1.0,
jordan-horston,Jordan Horston,,1.0,,,,1.0,,0.5,2.0,1.0,1.0,,,,12.183333333333334,1.0,-5.0,2.0,1.0,,3.0
joyner-holmes,Joyner Holmes,,,,1.0,,,,,,,,,,,4.883333333333333,,-6.0,,1.0,,
kalani-brown,Kalani Brown,,,,2.0,,,,0.333,3.0,1.0,,,,,12.716666666666667,,,2.0,2.0,,
kia-nurse,Kia Nurse,,1.0,,2.0,,,,,,,1.0,,,,7.6,,-1.0,,2.0,,1.0
maddy-siegrist,Maddy Siegrist,W,,,1.0,1.0,1.0,1.0,0.75,4.0,3.0,1.0,,,,13.016666666666667,1.0,-4.0,7.0,2.0,,
mercedes-russell,Mercedes Russell,,2.0,,4.0,,,,0.5,2.0,1.0,2.0,,,,22.3,,2.0,2.0,4.0,,2.0
natasha-howard,Natasha Howard,,3.0,1.0,8.0,,1.0,,0.182,11.0,2.0,2.0,,,,30.433333333333334,4.0,15.0,4.0,12.0,2.0,2.0
odyssey-sims,Odyssey Sims,,,,2.0,,,,,1.0,,1.0,,,,12.233333333333333,,2.0,,2.0,,
sami-whitcomb,Sami Whitcomb,,3.0,,4.0,0.167,6.0,1.0,0.3,10.0,3.0,3.0,,,,31.266666666666666,,-11.0,7.0,4.0,,2.0
satou-sabally,Satou Sabally,W,2.0,1.0,6.0,0.4,5.0,2.0,0.35,20.0,7.0,4.0,1.0,2.0,2.0,34.81666666666667,3.0,14.0,18.0,9.0,3.0,3.0
teaira-mccowan,Teaira McCowan,,3.0,,4.0,,1.0,,0.625,8.0,5.0,3.0,1.0,2.0,2.0,27.283333333333335,2.0,11.0,12.0,6.0,2.0,2.0
veronica-burton,Veronica Burton,G,1.0,,,,,,,,,,1.0,2.0,2.0,5.8,1.0,-5.0,2.0,1.0,,
