player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-hales,AD Hales,,1.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
ai-ross,AI Ross,,34.0,1.0,0.0,5.0,34.0,1.0,,,,,,,1.0,1.0
b-doggett,B Doggett,,1.0,0.0,1.0,10.0,1.0,0.0,24.0,0.0,0.0,23.0,1.0,0.0,,1.0
bcj-cutting,BCJ Cutting,,15.0,5.0,1.0,7.0,26.0,0.0,6.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0
bj-dwarshuis,BJ Dwarshuis,,,,,,,,24.0,0.0,0.0,28.0,2.0,1.0,,1.0
cj-green,CJ Green,,3.0,0.0,0.0,9.0,2.0,0.0,24.0,0.0,0.0,29.0,2.0,2.0,,1.0
cj-jordan,CJ Jordan,,,,,,,,24.0,0.0,0.0,37.0,1.0,1.0,,1.0
dr-sams,DR Sams,,7.0,0.0,0.0,6.0,5.0,0.0,12.0,0.0,0.0,23.0,0.0,0.0,,1.0
h-kerr,H Kerr,,,,,,,,24.0,0.0,0.0,34.0,1.0,0.0,,1.0
j-edwards,J Edwards,,,,,,,,,,,,,,1.0,1.0
jc-silk,JC Silk,,42.0,7.0,1.0,5.0,59.0,0.0,,,,,,,,1.0
jm-vince,JM Vince,,5.0,0.0,0.0,2.0,5.0,0.0,,,,,,,1.0,1.0
jr-philippe,JR Philippe,,6.0,1.0,0.0,1.0,6.0,0.0,,,,,,,1.0,1.0
kr-patterson,KR Patterson,,8.0,0.0,0.0,3.0,2.0,0.0,,,,,,,,1.0
m-gilkes,M Gilkes,,12.0,1.0,0.0,1.0,7.0,0.0,,,,,,,,1.0
mc-henriques,MC Henriques,,38.0,6.0,1.0,4.0,53.0,0.0,,,,,,,1.0,1.0
n-mcandrew,N McAndrew,,10.0,0.0,0.0,8.0,9.0,1.0,14.0,0.0,0.0,23.0,0.0,1.0,1.0,1.0
o-davies,O Davies,,3.0,0.0,0.0,4.0,0.0,0.0,,,,,,,,1.0
sa-abbott,SA Abbott,,,,,,,,24.0,0.0,0.0,9.0,3.0,0.0,,1.0
sm-whiteman,SM Whiteman,,34.0,4.0,0.0,3.0,42.0,1.0,,,,,,,,1.0
t-murphy,T Murphy,,,,,,,,24.0,1.0,0.0,20.0,1.0,0.0,,1.0
usman-qadir,Usman Qadir,,,,,,,,18.0,0.0,0.0,22.0,0.0,1.0,,1.0
