player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ads-fletcher,ADS Fletcher,,11.0,2.0,0.0,2.0,11.0,0.0,,,,,,,,1.0
c-karunaratne,C Karunaratne,,16.0,2.0,1.0,8.0,26.0,2.0,,,,,,,2.0,1.0
cr-brathwaite,CR Brathwaite,,6.0,0.0,0.0,7.0,3.0,0.0,12.0,0.0,0.0,19.0,0.0,0.0,,1.0
dm-de-silva,DM de Silva,,14.0,1.0,0.0,3.0,10.0,0.0,,,,,,,,1.0
dn-wellalage,DN Wellalage,,18.0,1.0,0.0,6.0,20.0,1.0,24.0,0.0,0.0,17.0,2.0,0.0,,1.0
fa-allen,FA Allen,,3.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,23.0,2.0,0.0,,1.0
i-udana,I Udana,,2.0,0.0,1.0,9.0,1.0,0.0,24.0,0.0,0.0,32.0,2.0,0.0,,1.0
jk-fuller,JK Fuller,,3.0,1.0,0.0,8.0,4.0,0.0,24.0,0.0,0.0,35.0,1.0,1.0,,1.0
kna-bandara,KNA Bandara,,39.0,3.0,0.0,4.0,44.0,0.0,,,,,,,1.0,1.0
m-theekshana,M Theekshana,,,,,,,,24.0,0.0,0.0,29.0,1.0,0.0,,1.0
nltc-perera,NLTC Perera,,6.0,1.0,1.0,7.0,8.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
p-nissanka,P Nissanka,,24.0,2.0,0.0,1.0,29.0,0.0,,,,,,,,1.0
phkd-mendis,PHKD Mendis,,9.0,4.0,0.0,3.0,19.0,0.0,12.0,0.0,0.0,14.0,0.0,0.0,,1.0
pwh-de-silva,PWH de Silva,,10.0,0.0,0.0,5.0,6.0,0.0,24.0,0.0,0.0,26.0,2.0,1.0,,1.0
rahmanullah-gurbaz,Rahmanullah Gurbaz,,13.0,3.0,0.0,1.0,16.0,0.0,,,,,,,,1.0
s-samarawickrama,S Samarawickrama,,12.0,2.0,0.0,4.0,14.0,0.0,,,,,,,3.0,1.0
shoaib-malik,Shoaib Malik,,24.0,2.0,0.0,5.0,28.0,0.0,,,,,,,,1.0
v-viyaskanth,V Viyaskanth,,4.0,0.0,1.0,9.0,3.0,0.0,24.0,0.0,0.0,19.0,1.0,0.0,,1.0
wia-fernando,WIA Fernando,,26.0,4.0,0.0,2.0,31.0,0.0,,,,,,,1.0,1.0
zahoor-khan,Zahoor Khan,,,,,,,,24.0,0.0,0.0,28.0,1.0,3.0,1.0,1.0
zaman-khan,Zaman Khan,,,,,,,,18.0,0.0,0.0,36.0,2.0,2.0,,1.0
