player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,28.0,3.0,0.0,3.0,
cgy-dst,CGY DST,DST,,,,1.0,,,31.0,,,,,,2.0
cgy-k,CGY K,K,1.0,37.0,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,3.0,,1.0,273.0,,,,,0.0,12.0,
daniel-adeboboye,Daniel ADEBOBOYE,RB,,,,,,,,,,,0.0,8.0,
daylen-baldwin,Daylen Baldwin,WR,,,,,,,,0.0,26.0,3.0,0.0,2.0,
dedrick-mills,Dedrick MILLS,RB,,,,,,,,0.0,0.0,0.0,0.0,11.0,
dominique-rhymes,Dominique RHYMES,WR,,,,,,,,1.0,103.0,4.0,,,
dru-brown,Dru Brown,QB,,,1.0,,2.0,225.0,,,,,0.0,16.0,
dustin-crum,Dustin CRUM,QB,,,,,,,,,,,1.0,7.0,
erik-brooks,Erik BROOKS,WR,,,,,,,,0.0,69.0,6.0,,,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,0.0,110.0,5.0,,,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,0.0,0.0,
justin-hardy,Justin HARDY,WR,,,,,,,,2.0,62.0,4.0,,,
kalil-pimpleton,Kalil PIMPLETON,WR,,,,,,,,0.0,2.0,2.0,,,
keelan-white,Keelan WHITE,WR,,,,,,,,0.0,8.0,2.0,,,
lewis-ward,Lewis Ward,K,4.0,18.0,,,,,,,,,,,
ludovick-choquette,Ludovick CHOQUETTE,RB,,,,,,,,0.0,5.0,1.0,0.0,10.0,
ott-dst,OTT DST,DST,,,,3.0,,,11.0,,,,,,1.0
ott-k,OTT K,K,4.0,18.0,,,,,,,,,,,
ott-qb,OTT QB,QB,,,1.0,,2.0,225.0,,,,,1.0,23.0,
pj-walker,P.J. WALKER,QB,,,3.0,,1.0,273.0,,,,,,12.0,
rene-paredes-2,Rene PAREDES,K,1.0,37.0,,,,,,,,,,,
tevin-jones,Tevin JONES,WR,,,,,,,,0.0,56.0,4.0,,,
vyshonne-janusas,Vyshonne JANUSAS,WR,,,,,,,,0.0,14.0,2.0,,,
william-stanback,William STANBACK,RB,,,,,,,,0.0,15.0,3.0,0.0,52.0,
