player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aja-wilson,A'ja Wilson,,2.0,2.0,3.0,,,,0.692,13.0,9.0,,0.833,6.0,5.0,26.783333333333335,,23.0,23.0,3.0,,1.0
chelsea-gray,Chelsea Gray,G,12.0,,4.0,0.6,5.0,3.0,0.583,12.0,7.0,1.0,0.5,4.0,2.0,30.583333333333332,,33.0,19.0,4.0,5.0,1.0
daniel-robinson,Daniel Robinson,P,4.0,,2.0,,1.0,,0.75,4.0,3.0,4.0,1.0,2.0,2.0,20.333333333333332,,-11.0,8.0,2.0,,2.0
dearica-hamby,Dearica Hamby,F,3.0,,5.0,,1.0,,0.636,11.0,7.0,2.0,0.786,14.0,11.0,29.7,,22.0,25.0,5.0,1.0,2.0
emma-cannon,Emma Cannon,,,1.0,1.0,,1.0,,0.5,4.0,2.0,1.0,,,,9.1,1.0,,4.0,2.0,,
jackie-young,Jackie Young,G,3.0,,3.0,,,,0.429,7.0,3.0,2.0,1.0,4.0,4.0,31.733333333333334,,28.0,10.0,3.0,2.0,2.0
jantel-lavender,Jantel Lavender,,1.0,1.0,2.0,,,,0.333,9.0,3.0,,,,,21.9,,-28.0,6.0,2.0,,
jessica-breland,Jessica Breland,,,,4.0,,,,0.5,6.0,3.0,6.0,,1.0,,13.883333333333333,2.0,-30.0,6.0,6.0,,3.0
jisu-park,JiSu Park,,,,2.0,,,,0.25,4.0,1.0,3.0,,,,18.05,,9.0,2.0,2.0,,
kelsey-mitchell,Kelsey Mitchell,G,4.0,1.0,2.0,,5.0,,0.25,16.0,4.0,3.0,1.0,5.0,5.0,30.716666666666665,,-14.0,13.0,2.0,1.0,3.0
kysre-gondrezick,Kysre Gondrezick,,,,2.0,,1.0,,,2.0,,,,,,8.633333333333333,1.0,-16.0,,3.0,,3.0
lauren-cox,Lauren Cox,,1.0,1.0,3.0,,,,,2.0,,4.0,,,,13.7,2.0,4.0,,5.0,1.0,1.0
lindsay-allen,Lindsay Allen,,2.0,,1.0,,,,,1.0,,2.0,1.0,2.0,2.0,11.6,,-24.0,2.0,1.0,,1.0
liz-cambage,Liz Cambage,,1.0,1.0,5.0,,,,0.571,7.0,4.0,4.0,0.667,6.0,4.0,15.516666666666667,2.0,29.0,12.0,7.0,2.0,2.0
riquna-williams,Riquna Williams,,2.0,,6.0,0.5,8.0,4.0,0.455,11.0,5.0,3.0,0.8,5.0,4.0,38.53333333333333,,36.0,18.0,6.0,2.0,
teaira-mccowan,Teaira McCowan,,1.0,,7.0,,,,0.6,5.0,3.0,4.0,0.875,8.0,7.0,30.516666666666666,3.0,-18.0,13.0,10.0,1.0,3.0
tiffany-mitchell,Tiffany Mitchell,,1.0,,1.0,1.0,2.0,2.0,0.545,11.0,6.0,3.0,0.75,4.0,3.0,29.966666666666665,1.0,-14.0,17.0,2.0,,3.0
victoria-vivians,Victoria Vivians,,1.0,,1.0,0.286,7.0,2.0,0.4,10.0,4.0,2.0,1.0,2.0,2.0,18.75,,-29.0,12.0,1.0,1.0,1.0
