player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
adelaida-killiane,Adelaida Killiane,,1.0,1.0,0.0,6.0,5.0
elija-asnina,Elija Asnina,,1.0,1.0,0.0,6.0,5.0
geir-arne-skogstad,Geir Arne Skogstad,,0.0,1.0,1.0,5.0,6.0
ingrid-djupskaas,Ingrid Djupskaas,,0.0,1.0,1.0,5.0,6.0
jostein-stordahl,Jostein Stordahl,,0.0,1.0,1.0,5.0,6.0
linda-meijere,Linda Meijere,,1.0,1.0,0.0,6.0,5.0
mia-sveberg,Mia Sveberg,,0.0,1.0,1.0,5.0,6.0
ojars-briedis,Ojars Briedis,,1.0,1.0,0.0,6.0,5.0
ole-fredrik-syversen,Ole Fredrik Syversen,,0.0,1.0,1.0,5.0,6.0
sergeys-djacenko,Sergeys Djacenko,,1.0,1.0,0.0,6.0,5.0
