player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
anthony-jacobsen,Anthony Jacobsen,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
antonio-hill,Antonio Hill,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0
bemnet-morgan,Bemnet Morgan,DB,4.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,2.0,2.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
brandon-scott,Brandon Scott,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
brandon-shepard,Brandon Shepard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.0,29.0,0.0,2.0,37.0,2.0,,,,,,,,,
cam-hale-ii,Cam Hale II,RB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,8.0,11.0,0.0,0.0,16.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
carlton-watkins,Carlton Watkins,DB,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,6.0
chris-perry,Chris Perry,DB,2.0,,1.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,7.0,7.0,0.0,7.0,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,2.0
damond-powell,Damond Powell,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,24.0,0.0,0.0,49.0,2.0,,,,,,,,,
desmond-grace,Desmond Grace,DB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
devante-wright,Devante Wright,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,5.0
