player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ak-markram,AK Markram,,40.0,5.0,1.0,5.0,62.0,2.0,,,,,,,1.0,1.0
c-overton,C Overton,,,,,,,,24.0,1.0,0.0,20.0,2.0,0.0,,1.0
dg-bedingham,DG Bedingham,,14.0,3.0,0.0,1.0,27.0,1.0,,,,,,,,1.0
dp-conway,DP Conway,,20.0,6.0,0.0,1.0,30.0,0.0,,,,,,,,1.0
evan-jones,Evan Jones,,17.0,0.0,1.0,7.0,22.0,1.0,,,,,,,1.0,1.0
f-du-plessis,F du Plessis,,18.0,1.0,0.0,2.0,19.0,0.0,,,,,,,1.0,1.0
gc-viljoen,GC Viljoen,,15.0,1.0,0.0,8.0,14.0,0.0,24.0,0.0,0.0,37.0,2.0,0.0,,1.0
imran-tahir,Imran Tahir,,,,,,,,24.0,0.0,0.0,21.0,2.0,1.0,,1.0
j-hermann,J Hermann,,16.0,1.0,0.0,3.0,12.0,0.0,,,,,,,,1.0
jm-bairstow,JM Bairstow,,17.0,3.0,0.0,5.0,37.0,3.0,,,,,,,,1.0
jp-king,JP King,,10.0,1.0,0.0,3.0,9.0,0.0,,,,,,,,1.0
l-sipamla,L Sipamla,,,,,,,,24.0,0.0,1.0,72.0,0.0,1.0,,1.0
la-dawson,LA Dawson,,,,,,,,24.0,0.0,0.0,35.0,2.0,0.0,1.0,1.0
m-jansen,M Jansen,,12.0,2.0,0.0,7.0,23.0,2.0,24.0,0.0,0.0,31.0,1.0,5.0,1.0,1.0
m-theekshana,M Theekshana,,1.0,0.0,1.0,9.0,1.0,0.0,24.0,0.0,1.0,29.0,1.0,0.0,,1.0
mm-ali,MM Ali,,4.0,0.0,0.0,6.0,0.0,0.0,24.0,0.0,0.0,19.0,1.0,0.0,,1.0
oeg-baartman,OEG Baartman,,,,,,,,24.0,0.0,0.0,25.0,2.0,1.0,,1.0
rj-gleeson,RJ Gleeson,,,,,,,,24.0,0.0,0.0,40.0,0.0,0.0,,1.0
t-stubbs,T Stubbs,,21.0,1.0,0.0,6.0,26.0,2.0,,,,,,,2.0,1.0
t-de-zorzi,T de Zorzi,,9.0,1.0,0.0,2.0,14.0,1.0,,,,,,,,1.0
tb-abell,TB Abell,,10.0,1.0,0.0,4.0,10.0,0.0,,,,,,,,1.0
wj-lubbe,WJ Lubbe,,18.0,1.0,0.0,4.0,13.0,0.0,,,,,,,2.0,1.0
