player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
aayan-afzal-khan,Aayan Afzal Khan,,6.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
ca-lynn,CA Lynn,,22.0,2.0,0.0,2.0,20.0,0.0,,,,,,,1.0,1.0
cj-jordan,CJ Jordan,,26.0,2.0,0.0,9.0,37.0,2.0,24.0,0.0,0.0,25.0,3.0,0.0,,1.0
cr-woakes,CR Woakes,,9.0,0.0,0.0,7.0,4.0,0.0,24.0,1.0,0.0,11.0,2.0,0.0,2.0,1.0
d-wiese,D Wiese,,29.0,3.0,0.0,8.0,35.0,1.0,24.0,0.0,0.0,33.0,1.0,0.0,1.0,1.0
dj-malan,DJ Malan,,8.0,0.0,0.0,3.0,5.0,0.0,,,,,,,,1.0
jl-denly,JL Denly,,43.0,4.0,0.0,5.0,58.0,2.0,,,,,,,1.0,1.0
jm-vince,JM Vince,,2.0,0.0,0.0,3.0,1.0,0.0,,,,,,,,1.0
junaid-siddique-2,Junaid Siddique (2),,1.0,0.0,1.0,9.0,0.0,0.0,24.0,0.0,0.0,18.0,2.0,2.0,,1.0
la-dawson,LA Dawson,,7.0,0.0,0.0,7.0,3.0,0.0,12.0,0.0,0.0,17.0,0.0,0.0,,1.0
mm-ali,MM Ali,,12.0,0.0,0.0,4.0,16.0,1.0,,,,,,,,1.0
mohammad-nabi,Mohammad Nabi,,16.0,1.0,0.0,6.0,20.0,1.0,,,,,,,2.0,1.0
muhammad-jawadullah,Muhammad Jawadullah,,,,,,,,24.0,0.0,0.0,28.0,0.0,4.0,,1.0
naveen-ul-haq,Naveen-ul-Haq,,,,,,,,22.0,0.0,0.0,38.0,5.0,4.0,,1.0
noor-ahmad,Noor Ahmad,,3.0,0.0,1.0,8.0,5.0,0.0,24.0,0.0,0.0,32.0,1.0,1.0,,1.0
rj-gleeson,RJ Gleeson,,1.0,0.0,0.0,11.0,0.0,0.0,24.0,0.0,0.0,27.0,1.0,0.0,,1.0
rahmanullah-gurbaz,Rahmanullah Gurbaz,,8.0,1.0,0.0,1.0,6.0,0.0,,,,,,,1.0,1.0
rehan-ahmed,Rehan Ahmed,,4.0,0.0,0.0,1.0,0.0,0.0,18.0,0.0,0.0,23.0,1.0,0.0,,1.0
sm-sharma,SM Sharma,,8.0,0.0,1.0,10.0,6.0,0.0,18.0,0.0,0.0,25.0,1.0,0.0,,1.0
so-hetmyer,SO Hetmyer,,3.0,0.0,0.0,6.0,2.0,0.0,,,,,,,2.0,1.0
t-banton,T Banton,,10.0,1.0,0.0,4.0,5.0,0.0,,,,,,,2.0,1.0
t-kohler-cadmore,T Kohler-Cadmore,,20.0,2.0,0.0,2.0,36.0,3.0,,,,,,,3.0,1.0
