player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,0.0,17.0,3.0,0.0,66.0,
boris-bede,Boris Bede,K,0.0,,,1.0,,,,,,,,,
brandon-barnes,Brandon Barnes,TE/WR,,,,,,,,0.0,0.0,0.0,,,
cgy-dst,CGY DST,DST,,,3.0,,,,2.0,,,,,,2.0
cgy-qb,CGY QB,QB,,0.0,,,0.0,239.0,,,,,,,
cam-phillips,Cam Phillips,WR,,,,,,,,0.0,43.0,3.0,,,
chad-kelly,Chad KELLY,QB,,1.0,,,0.0,7.0,,,,,0.0,12.0,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,0.0,51.0,5.0,,,
damonte-coxie,Damonte COXIE,WR,,,,,,,,0.0,21.0,1.0,,,
dejon-brissett,Dejon BRISSETT,WR,,,,,,,,0.0,7.0,1.0,,,
jake-maier,Jake Maier,QB,,2.0,,,1.0,175.0,,,,,,,
ka39deem-carey,Ka&#39;Deem Carey,RB,,,,,,,,0.0,0.0,1.0,1.0,92.0,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,0.0,36.0,4.0,0.0,9.0,
luther-hakunavanhu,Luther HAKUNAVANHU,WR,,,,,,,,0.0,36.0,2.0,,,
malik-henry,Malik Henry,WR,,,,,,,,0.0,26.0,4.0,,,
markeith-ambles,Markeith Ambles,WR,,,,,,,,0.0,26.0,3.0,,,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,2.0,,,0.0,194.0,,,,,0.0,8.0,
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,1.0,43.0,4.0,,,
richie-sindani,Richie Sindani,WR,,,,,,,,0.0,41.0,3.0,,,
tor-dst,TOR DST,DST,,,2.0,,,,29.0,,,,,,1.0
tor-qb,TOR QB,QB,,0.0,,,1.0,231.0,,,,,,,
tyson-middlemost,Tyson MIDDLEMOST,WR,,,,,,,,0.0,31.0,2.0,,,
