player_id,player_name,positions,match_loss,match_played,match_win,team_points_against,team_points_for
andres-jakobson,Andres Jakobson,,0.0,1.0,1.0,5.0,6.0
david-misun,David Misun,,1.0,1.0,0.0,6.0,5.0
erkki-lill,Erkki Lill,,0.0,1.0,1.0,5.0,6.0
jaanus-lindre,Jaanus Lindre,,0.0,1.0,1.0,5.0,6.0
jakub-cervenka,Jakub Cervenka,,1.0,1.0,0.0,6.0,5.0
jakub-jurkovic,Jakub JURKOVIC,,1.0,1.0,0.0,6.0,5.0
jan-horacek,Jan Horacek,,1.0,1.0,0.0,6.0,5.0
olari-kalvik,Olari Kalvik,,0.0,1.0,1.0,5.0,6.0
patrik-kapralik,Patrik Kapralik,,1.0,1.0,0.0,6.0,5.0
siim-sein,Siim Sein,,0.0,1.0,1.0,5.0,6.0
