player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
abby-erceg,Abby Erceg,CB,0.0,-0.2775,20.8106,8.0339,2.0,,,0.4274,,2.0,,7.0,2957.0,0.8791,1613.0,68.1233,4.2234,1.7734,,19.0,,7.0,0.2775,1.5726,,-0.1608,1.8501,0.8369,1.0442
alexandra-chidiac,Alexandra Chidiac,W,0.0,-0.1877,14.6479,0.2636,0.0,,,-0.3357,,0.0,,2.0,372.0,0.776,125.0,0.9757,0.7806,0.0,,4.0,,2.0,0.1877,0.3357,,0.0923,0.5234,0.7682,0.3601
ary-borges,Ary Borges,CM,1.0,-0.3339,18.2984,1.375,2.0,,,-1.1428,,3.0,,23.0,1980.0,0.838,901.0,32.3606,3.5916,1.166,,39.0,,13.0,1.3339,3.1428,,1.163,4.4767,0.802,1.72
carson-pickett,Carson Pickett,FB,1.0,-3.7775,22.2079,10.5532,0.0,,,-0.7939,,1.0,,50.0,2496.0,0.6712,1466.0,39.8446,2.7179,0.0,,16.0,,4.0,4.7775,0.7939,,-0.4696,5.5714,0.644,0.6364
elli-pikkujamsa,Elli Pikkujamsa,CB,0.0,-0.6998,23.1388,7.6093,1.0,,,0.6132,,1.0,,9.0,2002.0,0.7845,789.0,0.1387,0.0176,0.6439,,8.0,,3.0,0.6998,0.3868,,0.3072,1.0867,0.7844,0.3221
emina-ekic,Emina Ekic,W,0.0,-0.0552,14.8393,-1.7751,0.0,,,-0.0805,,0.0,,1.0,82.0,0.5926,27.0,-3.0207,-11.1879,0.0,,1.0,,0.0,0.0552,0.0805,,-0.0805,0.1357,0.7045,0.0788
jaelin-howell,Jaelin Howell,DM,0.0,-0.1645,20.2048,4.7623,0.0,,,-1.7659,,0.0,,5.0,1898.0,0.8027,811.0,24.7324,3.0496,0.0,,31.0,,13.0,0.1645,1.7659,,0.4199,1.9304,0.7722,1.1536
jessica-mcdonald,Jessica McDonald,ST,0.0,-0.1905,14.419,3.2194,0.0,,,-0.4146,,0.0,,2.0,275.0,0.5814,86.0,-5.4807,-6.3729,0.0,,4.0,,1.0,0.1905,0.4146,,-0.37,0.6051,0.6451,0.2036
jordan-baggett,Jordan Baggett,CM,1.0,0.4358,17.0722,2.3303,2.0,,,1.2352,,3.0,,12.0,835.0,0.7632,321.0,4.3104,1.3428,1.3967,,8.0,,3.0,0.5642,0.7648,,0.8914,1.329,0.7498,0.4722
julia-lester,Julia Lester,CB,0.0,-0.3731,20.9817,7.1658,0.0,,,-0.0201,,0.0,,3.0,1738.0,0.8573,820.0,10.9981,1.3412,0.0,,1.0,,0.0,0.3731,0.0201,,-0.0201,0.3932,0.8439,0.0195
