player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kicking_pat_pct,kr_avg,kr_tds,kr_yards,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passing_2pt,passing_rate,passing_sacks,passing_td_pass,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rush_avg,rush_long,rushing_2pt,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,tackles
aaron-baum,Aaron Baum,K,,,,,,,,1.0,0.0,0.0,0.0,,,,,1.0,5.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaron-dilworth,Aaron Dilworth,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,9.0,9.0,0.0,0.0,0.0,17.0,2.0,,,,,,,,,0.0,1.0
cj-clark,CJ Clark,,1.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0
chase-alisauckas,Chase Alisauckas,LB,2.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0
darien-townsend,DARIEN TOWNSEND,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,3.0,,,,,14.0,0.0,44.0,,,,,,,,,,,21.0,39.0,0.0,0.0,2.0,127.0,6.0,0.0,,,,,,,,0.0,3.0
darius-prince,DARIUS PRINCE,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,26.0,0.0,0.0,2.0,113.0,13.0,,,,,,,,,,
duane-brown,DUANE  BROWN,WR,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,12.0,43.0,0.0,0.0,1.0,94.0,8.0,,,,,,,,,0.0,1.0
dezmon-epps,Dezmon Epps,WR,,,,,,,,,,,,,,,5.0,,,,,14.0,0.0,74.0,,,,,,,,,,,11.0,17.0,0.0,0.0,0.0,56.0,5.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,,
drew-singleton,Drew Singleton,LB,0.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0
ezekiel-rose,Ezekiel Rose,DL,3.0,,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3.0
