player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
brentley-allen,Brentley Allen,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,0.0,0.0,0.0,12.0,1.0,,,,,,,,,
caleb-shudak,Caleb  Shudak,K,,,,,,,1.0,0.0,0.0,0.0,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cameron-hunt-ii,Cameron Hunt II,LB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
carl-robinson-iii,Carl Robinson III,QB,,786.0,,,,,,,,,,,1.0,,,,,,,,,14.0,11.0,3.0,24.0,12.0,115.0,0.0,3.0,214.0,129.0,0.0,,,,,,,6.0,19.0,6.0,0.0,0.0,33.0,,,
colby-thomas,Colby Thomas,OL/G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,0.0,1.0,4.0,1.0,,,,,,,,,
deanthony-hall-steele,Deanthony  Hall-Steele,RB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
devanaire-conliffe,Devanaire Conliffe,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,,24.0,39.0,0.0,1.0,47.0,2.0,,,,,,,0.0,0.0,0.0
erick-young,Erick Young,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,0.0,0.0,11.0,1.0,6.0,22.0,5.0,0.0,1.0,31.0,,,
jd-griggs,JD Griggs,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
jalen-hicks,Jalen Hicks,DB,0.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
jayshawn-washington,Jayshawn Washington,DL,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
jeff-mack-ii,Jeff Mack II,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,11.0,11.0,0.0,1.0,28.0,,,
jordus-smith,Jordus Smith,WR,1.0,,0.0,0.0,1.0,0.0,,,,,0.0,0.0,,1.0,,,,15.0,14.0,0.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
joshua-neal,Joshua Neal,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,0.0,0.0,5.0,1.0,,,,,,,,,
kewan-alfred,Kewan Alfred,LB,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,0.0,3.0
korrell-koehlmoos,Korrell Koehlmoos,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,12.0,0.0,0.0,46.0,7.0,,,,,,,,,
lorenzo-brown,Lorenzo Brown,QB,,486.0,,,,,,,,,,,0.0,,,,,,,,,35.0,17.0,18.0,39.0,10.0,82.0,1.0,2.0,57.0,168.0,6.0,,,,,,,9.0,20.0,4.0,0.0,1.0,37.0,,,
marcus-gray,MARCUS GRAY,G,1.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,5.0
malcolm-mccoy,Malcolm Mccoy,LB,2.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
maleek-jones,Maleek Jones,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
