player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
alexander-hollins,Alexander HOLLINS,WR,,,,0.0,,,,,0.0,76.0,4.0,,,0.0,0.0
bc-dst,BC DST,DST,,,,,,,,30.0,,,,,,4.0,
bc-k,BC K,K,1.0,64.0,,,1.0,,,,,,,,,,
bc-qb,BC QB,QB,,,1.0,,,1.0,326.0,,,,,,1.0,,
bailey-feltmate,Bailey Feltmate,LB,,,,0.0,,,,,,,,,,0.0,0.0
ben-hladik,Ben Hladik,LB,,,,0.0,,,,,,,,,,0.0,3.0
boseko-lokombo,Boseko Lokombo,LB,,,,0.0,,,,,,,,,,1.0,6.0
bralon-addison,Bralon ADDISON,WR,,,,,,,,,0.0,27.0,4.0,,,,
carthell-flowers-lloyd,Carthell Flowers-Lloyd,DB,,,,0.0,,,,,,,,,,0.0,0.0
casey-sayles,Casey Sayles,DT/DB,,,,0.0,,,,,,,,,,1.0,5.0
chris-edwards,Chris Edwards,DB/LB,,,,0.0,,,,,,,,,,0.0,2.0
dhaquille-williams,D\'haquille Williams,WR,,,,,,,,,0.0,29.0,3.0,,,,
dominique-davis,Dominique Davis,QB,,,,,,,,,,,,0.0,4.0,,
emmanuel-rugamba,Emmanuel Rugamba,DB,,,,0.0,,,,,,,,,,0.0,3.0
garry-peters,Garry Peters,DB,,,,0.0,,,,,,,,,,0.0,2.0
ham-dst,HAM DST,DST,,,,,,,,13.0,,,,,,2.0,
ham-k,HAM K,K,4.0,95.0,,,,,,,,,,,,,
ham-qb,HAM QB,QB,,,,,,1.0,222.0,,,,,,12.0,,
jalon-edwards-cooper,Jalon Edwards-Cooper,DB,,,,0.0,,,,,,,,,,0.0,4.0
jameer-thurman,Jameer Thurman,DB/LB,,,,1.0,,,,,,,,,,0.0,6.0
james-butler,James BUTLER,RB,,,,,,,,,1.0,36.0,3.0,1.0,118.0,,
javien-elliott,Javien Elliott,DB,,,,0.0,,,,,,,,,,0.0,2.0
jevon-cottoy,Jevon COTTOY,WR,,,,,,,,,0.0,42.0,5.0,,,,
josh-banks,Josh Banks,DB/DL,,,,0.0,,,,,,,,,,1.0,4.0
josh-woods,Josh Woods,LB,,,,0.0,,,,,,,,,,0.0,2.0
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,,0.0,32.0,3.0,,,,
keon-hatcher,Keon HATCHER,WR,,,,,,,,,1.0,107.0,7.0,,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,,0.0,41.0,3.0,,,,
kyle-wilson,Kyle Wilson,LB,,,,0.0,,,,,,,,,,0.0,3.0
lucky-whitehead,Lucky Whitehead,WR,,,,0.0,,,,,0.0,27.0,2.0,,,0.0,1.0
malik-carney,Malik Carney,DB/DE,,,,0.0,,,,,,,,,,0.0,1.0
marc-liegghio,Marc LIEGGHIO,K,4.0,95.0,,,,,,,,,,,,,
marcus-sayles,Marcus Sayles,DB,,,,0.0,,,,,,,,,,0.0,2.0
mathieu-betts,Mathieu Betts,DB/DL/DE,,,,0.0,,,,,,,,,,1.0,3.0
michael-cote,Michael Cote,P/OL,,,,0.0,,,,,,,,,,0.0,1.0
patrice-rene,Patrice Rene,DB,,,,0.0,,,,,,,,,,0.0,0.0
quincy-mauger,Quincy Mauger,DB,,,,0.0,,,,,,,,,,0.0,5.0
richard-leonard,Richard Leonard,DB,,,,0.0,,,,,,,,,,0.0,4.0
riley-pickett,Riley Pickett,DB/DT/DL,,,,0.0,,,,,,,,,,0.0,0.0
ryder-varga,Ryder Varga,LB,,,,0.0,,,,,,,,,,0.0,0.0
sean-whyte,Sean WHYTE,K,1.0,64.0,,,1.0,,,,,,,,,,
shawn-lemon,Shawn Lemon,DB/DL/DE,,,,0.0,,,,,,,,,,0.0,3.0
simoni-lawrence,Simoni Lawrence,LB,,,,0.0,,,,,,,,,,1.0,3.0
sione-teuhema,Sione Teuhema,DB/DT/DL,,,,0.0,,,,,,,,,,0.0,2.0
stavros-katsantonis,Stavros Katsantonis,DB,,,,0.0,,,,,,,,,,0.0,3.0
tj-lee,T.J. Lee,DB,,,,0.0,,,,,,,,,,0.0,4.0
taquan-mizzell,Taquan Mizzell,RB,,,,,,,,,0.0,42.0,5.0,0.0,49.0,,
ted-laurent,Ted Laurent,DT/DB,,,,0.0,,,,,,,,,,0.0,1.0
terry-godwin-ii,Terry Godwin II,WR,,,,,,,,,,29.0,2.0,,,,
tibo-debaillie,Tibo Debaillie,DB/DL,,,,0.0,,,,,,,,,,0.0,2.0
tim-white,Tim White,WR,,,,,,,,,0.0,57.0,5.0,0.0,5.0,,
tunde-adeleke,Tunde Adeleke,DB,,,,0.0,,,,,,,,,,0.0,4.0
vernon-adams-jr,Vernon ADAMS JR.,QB,,,1.0,,,1.0,326.0,,,,,,1.0,,
woody-baron,Woody Baron,DB/DL,,,,0.0,,,,,,,,,,1.0,2.0
