player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aaron-maund,Aaron Maund,CB,0.0,0.0,21.825,6.2361,0.0,,,0.0,,0.0,,0.0,191.0,0.7333,45.0,-1.1501,-2.5558,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7589,0.0
ali-ghazal,Ali Ghazal,DM,0.0,0.0,19.491,3.709,0.0,,,-0.2603,,0.0,,0.0,972.0,0.8409,308.0,-0.8002,-0.2598,0.0,,8.0,,1.0,0.0,0.2603,,-0.1857,0.2603,0.8435,0.1152
alphonso-davies,Alphonso Davies,W,1.0,0.0335,16.9499,3.0814,0.0,,,-1.3109,,1.0,,12.0,1196.0,0.6881,311.0,-10.8839,-3.4996,0.0,,16.0,,2.0,0.9665,1.3109,,-0.8245,2.2774,0.7231,0.6999
andrew-jacobson,Andrew Jacobson,DM,2.0,0.4594,24.5573,10.7999,2.0,,,0.7884,,4.0,,11.0,1835.0,0.7302,656.0,0.0647,0.0099,1.6397,,13.0,,3.0,1.5406,1.2116,,-0.1375,2.7522,0.7301,0.9049
ben-mckendry,Ben McKendry,CM,0.0,-0.0332,17.5378,7.9256,0.0,,,0.0,,0.0,,1.0,97.0,0.5926,27.0,-3.5153,-13.0197,0.0,,0.0,,0.0,0.0332,0.0,,0.0,0.0332,0.7228,0.0
bernie-ibini-isei,Bernie Ibini-Isei,W,1.0,0.3649,17.2089,2.8717,1.0,,,-0.2929,,2.0,,5.0,693.0,0.7877,179.0,13.2608,7.4083,0.4932,,18.0,,5.0,0.6351,1.2929,,-0.5842,1.9279,0.7136,0.7479
brek-shea,Brek Shea,DM,2.0,-0.423,18.9455,4.4062,4.0,,,2.0115,,6.0,,19.0,1561.0,0.6226,461.0,-15.145,-3.2853,1.3163,,23.0,,8.0,2.423,1.9885,,1.1279,4.4115,0.6554,1.184
christian-bolaños,Christian Bolaños,W,6.0,1.7131,21.5125,4.4842,0.0,,,-2.765,,6.0,,44.0,2003.0,0.685,889.0,-22.4079,-2.5206,0.0,,32.0,,8.0,4.2869,2.765,,-1.8001,7.0519,0.7102,1.7017
christian-dean,Christian Dean,CB,0.0,0.0,31.0664,15.3677,0.0,,,0.0,,0.0,,0.0,253.0,0.6111,90.0,-3.8938,-4.3265,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6544,0.0
cristian-techera,Cristian Techera,W,4.0,-0.628,20.8218,3.5959,7.0,,,0.7894,,11.0,,44.0,2328.0,0.5861,836.0,-42.8032,-5.12,3.6626,,58.0,,18.0,4.628,6.2106,,-0.1043,10.8385,0.6373,4.0075
david-ousted,David Ousted,GK,0.0,0.0,44.6581,35.5481,0.0,39.0,5.5437,0.0,1.1657,0.0,0.1136,0.0,2631.0,0.6454,832.0,-17.6269,-2.1186,0.0,90.0,0.0,132.0,0.0,0.0,0.0,33.4563,0.0,0.0,0.6666,0.0
erik-hurtado,Erik Hurtado,ST,2.0,1.2435,14.3406,-0.7782,3.0,,,1.7056,,5.0,,7.0,575.0,0.729,107.0,-3.0297,-2.8315,1.1689,,10.0,,5.0,0.7565,1.2944,,1.3038,2.0508,0.7573,0.3823
fredy-montero,Fredy Montero,ST,5.0,0.5545,18.9325,3.1627,14.0,,,-1.1589,,19.0,,34.0,2927.0,0.698,702.0,-18.3916,-2.6199,7.1863,,94.0,,37.0,4.4455,15.1589,,1.0698,19.6043,0.7242,8.3877
jake-nerwinski,Jake Nerwinski,FB,3.0,1.6305,19.9487,7.2524,0.0,,,-0.0456,,3.0,,10.0,2057.0,0.7012,907.0,-10.0139,-1.1041,0.0,,2.0,,1.0,1.3695,0.0456,,0.1311,1.4151,0.7123,0.0331
jordan-harvey,Jordan Harvey,FB,1.0,0.0767,21.2604,7.8373,1.0,,,0.1351,,2.0,,10.0,2758.0,0.7545,1100.0,21.9263,1.9933,0.8178,,8.0,,4.0,0.9233,0.8649,,0.4993,1.7883,0.7346,0.6872
kekuta-manneh,Kekuta Manneh,W,0.0,0.0,20.4091,3.9038,0.0,,,-0.1015,,0.0,,0.0,144.0,0.6216,37.0,-2.7642,-7.4708,0.0,,3.0,,0.0,0.0,0.1015,,-0.1015,0.1015,0.6963,0.0642
kendall-waston,Kendall Waston,CB,0.0,-0.0807,29.9486,14.2695,5.0,,,1.4778,,5.0,,2.0,2722.0,0.7372,1012.0,-15.3728,-1.5191,2.2711,,23.0,,8.0,0.0807,3.5222,,0.9572,3.6029,0.7523,1.1906
kyle-greig,Kyle Greig,ST,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,7.0,0.0,1.0,-0.2448,-24.4782,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.2448,0.0
marcel-de-jong,Marcel de Jong,FB,1.0,-0.7784,24.5916,10.8199,0.0,,,-0.2582,,1.0,,9.0,1130.0,0.7196,485.0,11.388,2.348,0.0,,9.0,,3.0,1.7784,0.2582,,-0.1008,2.0366,0.6961,0.1425
matías-laba,Matías Laba,DM,0.0,-0.2774,22.8795,6.7703,2.0,,,1.0856,,2.0,,8.0,1721.0,0.7935,736.0,-7.0615,-0.9594,0.5169,,15.0,,5.0,0.2774,0.9144,,0.552,1.1918,0.8031,0.2662
mauro-rosales,Mauro Rosales,W,0.0,-0.137,19.5118,2.0801,0.0,,,0.0,,0.0,,4.0,75.0,0.6364,33.0,-0.3447,-1.0447,0.0,,0.0,,0.0,0.137,0.0,,0.0,0.137,0.6468,0.0
nicolás-mezquida,Nicolás Mezquida,FB,1.0,0.0051,18.276,1.4306,4.0,,,2.8693,,5.0,,12.0,790.0,0.6606,277.0,-22.3747,-8.0775,0.2728,,14.0,,6.0,0.9949,1.1307,,0.7097,2.1256,0.7414,0.2941
nosa,Nosa,DM,0.0,-0.0692,18.9256,1.5038,0.0,,,-0.0425,,0.0,,2.0,241.0,0.9128,149.0,2.5901,1.7383,0.0,,1.0,,0.0,0.0692,0.0425,,-0.0425,0.1117,0.8954,0.0
paolo-tornaghi,Paolo Tornaghi,GK,0.0,0.0,63.1321,61.38,0.0,3.0,0.9805,0.0,1.4855,0.0,0.0,0.0,72.0,0.3043,23.0,-0.5463,-2.375,0.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0195,0.0,0.0,0.3281,0.0
russell-teibert,Russell Teibert,CM,0.0,-0.0456,20.4062,5.9675,0.0,,,-0.2406,,0.0,,2.0,795.0,0.8208,279.0,2.7356,0.9805,0.0,,5.0,,1.0,0.0456,0.2406,,-0.2248,0.2863,0.811,0.1917
sheanon-williams,Sheanon Williams,FB,2.0,1.1306,23.0668,9.3096,0.0,,,-0.0215,,2.0,,9.0,1446.0,0.7204,651.0,9.6323,1.4796,0.0,,2.0,,0.0,0.8694,0.0215,,-0.0215,0.8909,0.7056,0.0146
spencer-richey,Spencer Richey,GK,0.0,0.0,46.8372,41.3157,0.0,2.0,0.7316,0.0,1.5768,0.0,0.3333,0.0,95.0,0.5,30.0,-2.049,-6.83,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.2684,0.0,0.0,0.5683,0.0
stefan-marinovic,Stefan Marinovic,GK,0.0,0.0,46.4662,37.799,0.0,7.0,-0.2303,0.0,0.9682,0.0,0.1842,0.0,787.0,0.6376,218.0,3.2082,1.4717,0.0,30.0,0.0,38.0,0.0,0.0,0.0,7.2303,0.0,0.0,0.6229,0.0
tim-parker,Tim Parker,CB,1.0,0.0681,26.6867,11.4889,1.0,,,-1.3645,,2.0,,2.0,3394.0,0.805,1349.0,5.6332,0.4176,0.1443,,20.0,,6.0,0.9319,2.3645,,-0.0416,3.2964,0.8009,1.4857
tony-tchani,Tony Tchani,DM,1.0,0.0831,20.3878,4.4809,4.0,,,1.367,,5.0,,12.0,2443.0,0.8058,1004.0,-13.7522,-1.3697,3.0086,,23.0,,9.0,0.9169,2.633,,0.4724,3.5499,0.8195,1.7459
yordy-reyna,Yordy Reyna,ST,3.0,-0.3298,20.3972,3.6719,6.0,,,1.2853,,9.0,,28.0,1366.0,0.7397,411.0,-12.1724,-2.9616,2.13,,27.0,,11.0,3.3298,4.7147,,0.2354,8.0445,0.7693,2.775
