player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
aj-cochran,A.J. Cochran,CB,0.0,-0.2492,24.5193,10.519,0.0,,,-0.3626,,0.0,,4.0,1834.0,0.8321,917.0,16.3027,1.7778,0.0,,8.0,,2.0,0.2492,0.3626,,-0.0809,0.6118,0.8143,0.3103
aboubacar-sissoko,Aboubacar Sissoko,CM,0.0,-0.5692,18.683,1.7639,0.0,,,-0.7824,,0.0,,5.0,830.0,0.8421,437.0,-1.4176,-0.3244,0.0,,14.0,,3.0,0.5692,0.7824,,-0.4787,1.3516,0.8453,0.7179
aidan-liu,Aidan Liu,DM,0.0,0.0,16.2773,-1.38,0.0,,,0.0,,0.0,,0.0,63.0,0.75,8.0,0.4025,5.0312,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6997,0.0
alann-torres,Alann Torres,CM,0.0,0.0,18.0821,4.525,0.0,,,0.0,,0.0,,0.0,152.0,0.7045,44.0,-3.239,-7.3613,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7782,0.0
ayoze,Ayoze,FB,5.0,1.7715,18.2219,1.4862,0.0,,,-1.4297,,5.0,,24.0,1854.0,0.7974,1066.0,-3.1653,-0.2969,0.0,,10.0,,5.0,3.2285,1.4297,,-0.215,4.6583,0.8003,0.428
bobby-edwards,Bobby Edwards,GK,0.0,-0.036,52.4403,46.4655,0.0,10.0,1.5039,0.0,1.177,0.0,0.1111,1.0,706.0,0.53,217.0,-0.9917,-0.457,0.0,26.0,0.0,36.0,0.0,0.036,0.0,8.4961,0.0,0.036,0.5345,0.0
cameron-smith,Cameron Smith,CM,1.0,0.6131,17.0567,0.7813,1.0,,,-0.0133,,2.0,,2.0,780.0,0.8139,274.0,2.6713,0.9749,0.6221,,8.0,,3.0,0.3869,1.0133,,0.9946,1.4002,0.8041,0.6921
carl-haworth,Carl Haworth,AM,0.0,-0.1758,17.0931,1.2031,0.0,,,-0.122,,0.0,,1.0,74.0,0.7407,27.0,0.3612,1.3378,0.0,,2.0,,0.0,0.1758,0.122,,-0.122,0.2978,0.7274,0.1448
emmanuel-ledesma,Emmanuel Ledesma,W,0.0,-0.2821,26.1719,6.6293,0.0,,,-0.0871,,0.0,,3.0,142.0,0.6486,74.0,-1.3295,-1.7966,0.0,,3.0,,1.0,0.2821,0.0871,,-0.0677,0.3692,0.6666,0.0652
eric-dick,Eric Dick,GK,0.0,0.0,41.3005,34.5565,0.0,9.0,-0.5961,0.0,0.9379,0.0,0.1613,0.0,381.0,0.5635,126.0,-7.7947,-6.1863,0.0,22.0,0.0,31.0,0.0,0.0,0.0,9.5961,0.0,0.0,0.6254,0.0
