player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
adam-auclair,Adam Auclair,LB,,,,,,,,,,,,,,4.0
dhaquille-williams,D\'haquille Williams,WR,,,,,,,,0.0,43.0,3.0,,,,
demontre-tuggle,De\'Montre Tuggle,RB,,,,,,,,0.0,13.0,2.0,0.0,30.0,,
dustin-crum,Dustin CRUM,QB,,,2.0,,0.0,149.0,,,,,1.0,91.0,,
ham-dst,HAM DST,DST,,,,3.0,,,13.0,,,,,,5.0,
ham-k,HAM K,K,,143.0,,,,,,,,,,,,
ham-qb,HAM QB,QB,,,1.0,,1.0,233.0,,,,,,30.0,,
hakeem-bailey,Hakeem Bailey,DB,,,,,,,,0.0,0.0,0.0,,,,
jackson-bennett,Jackson Bennett,RB,,,,,,,,,,,0.0,15.0,,
jaelon-acklin,Jaelon Acklin,WR,,,,,,,,0.0,51.0,4.0,,,,
jameer-thurman,Jameer Thurman,LB/DB,,,,,,,,,,,,,2.0,9.0
james-butler,James BUTLER,RB,,,,,,,,0.0,18.0,2.0,0.0,62.0,,
jeremiah-masoli,Jeremiah MASOLI,QB,,,1.0,,0.0,37.0,,,,,,,,
justin-hardy,Justin HARDY,WR,,,,,,,,0.0,58.0,7.0,,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,17.0,3.0,0.0,3.0,,
lewis-ward,Lewis Ward,K,1.0,56.0,,,,,,,,,,,,
marc-liegghio,Marc LIEGGHIO,K,,143.0,,,,,,,,,,,,
marco-dubois,Marco DUBOIS,FB/WR,,,,,,,,0.0,0.0,0.0,,,,
matthew-shiltz,Matthew Shiltz,QB,,,1.0,,1.0,233.0,,,,,0.0,30.0,,
nate-behar,Nate Behar,WR,,,,,,,,0.0,17.0,2.0,,,,
ott-dst,OTT DST,DST,,,,1.0,,,21.0,,,,,,2.0,
ott-k,OTT K,K,1.0,56.0,,,,,,,,,,,,
ott-qb,OTT QB,QB,,,3.0,,,186.0,,,,,1.0,91.0,,
richie-sindani,Richie Sindani,WR,,,,,,,,0.0,59.0,7.0,,,,
savon-scarver,Savon Scarver,WR,,,,,,,,0.0,23.0,3.0,,,,
siaosi-mariner,Siaosi Mariner,WR,,,,,,,,0.0,24.0,2.0,,,,
tim-white,Tim White,WR,,,,,,,,0.0,7.0,1.0,,,,
