player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
aerial-powers,Aerial Powers,,1.0,,2.0,0.167,6.0,1.0,0.375,16.0,6.0,1.0,1.0,1.0,1.0,24.083333333333332,1.0,-10.0,14.0,3.0,4.0,3.0
breanna-stewart,Breanna Stewart,W,3.0,,6.0,0.4,5.0,2.0,0.429,14.0,6.0,3.0,1.0,3.0,3.0,25.966666666666665,2.0,17.0,17.0,8.0,2.0,
briann-january,Briann January,,3.0,3.0,3.0,,2.0,,0.333,3.0,1.0,1.0,1.0,2.0,2.0,18.966666666666665,,21.0,4.0,3.0,1.0,3.0
bridget-carleton,Bridget Carleton,,2.0,1.0,1.0,0.25,4.0,1.0,0.429,7.0,3.0,1.0,,,,21.0,1.0,-9.0,7.0,2.0,3.0,
epiphanny-prince,Epiphanny Prince,,2.0,,,1.0,3.0,3.0,0.833,6.0,5.0,,,,,17.333333333333332,,16.0,13.0,,2.0,
ezi-magbegor,Ezi Magbegor,F,2.0,,4.0,,1.0,,0.429,7.0,3.0,2.0,1.0,2.0,2.0,22.866666666666667,1.0,19.0,8.0,5.0,2.0,1.0
gabby-williams,Gabby Williams,,1.0,2.0,2.0,0.5,2.0,1.0,0.667,3.0,2.0,1.0,,,,17.766666666666666,1.0,9.0,5.0,3.0,,1.0
jantel-lavender,Jantel Lavender,,1.0,,2.0,0.5,2.0,1.0,0.571,7.0,4.0,2.0,,,,22.616666666666667,,8.0,9.0,2.0,1.0,2.0
jessica-shepard,Jessica Shepard,,5.0,,8.0,0.333,3.0,1.0,0.4,10.0,4.0,4.0,,1.0,,31.1,4.0,-28.0,9.0,12.0,,4.0
jewell-loyd,Jewell Loyd,,2.0,,3.0,0.25,4.0,1.0,0.5,12.0,6.0,3.0,1.0,4.0,4.0,22.1,,4.0,17.0,3.0,2.0,2.0
natalie-achonwa,Natalie Achonwa,,1.0,,2.0,,,,1.0,1.0,1.0,,0.5,2.0,1.0,10.916666666666666,,-13.0,3.0,2.0,,
nikolina-milic,Nikolina Milic,,1.0,,2.0,,,,0.6,5.0,3.0,3.0,1.0,1.0,1.0,12.083333333333334,4.0,-4.0,7.0,6.0,1.0,2.0
odyssey-sims,Odyssey Sims,,4.0,1.0,3.0,,2.0,,0.231,13.0,3.0,2.0,0.75,4.0,3.0,28.1,1.0,-14.0,9.0,4.0,,2.0
rachel-banham,Rachel Banham,G,3.0,,2.0,,4.0,,0.167,6.0,1.0,2.0,,,,19.916666666666668,,-22.0,2.0,2.0,,3.0
reshanda-gray,Reshanda Gray,,,,1.0,,,,0.5,2.0,1.0,2.0,,,,8.55,,2.0,2.0,1.0,1.0,1.0
stephanie-talbot,Stephanie Talbot,,3.0,2.0,2.0,0.5,2.0,1.0,0.667,6.0,4.0,2.0,1.0,2.0,2.0,22.233333333333334,,14.0,11.0,2.0,1.0,1.0
sue-bird,Sue Bird,,9.0,1.0,2.0,0.75,4.0,3.0,0.5,6.0,3.0,1.0,1.0,2.0,2.0,21.6,,5.0,11.0,2.0,2.0,3.0
sylvia-fowles,Sylvia Fowles,,2.0,1.0,2.0,,,,0.571,14.0,8.0,,,,,22.6,2.0,-5.0,16.0,4.0,1.0,
yvonne-turner,Yvonne Turner,,4.0,,2.0,0.5,2.0,1.0,0.286,7.0,2.0,4.0,1.0,2.0,2.0,30.2,,-10.0,7.0,2.0,,3.0
