player_id,player_name,positions,assisted_tackles,completion_pct,def_interceptions,defensive_bk,defensive_pd,defensive_tds,fg_attempts,field_goal_long,field_goal_pct,field_goals_made,forced_fumbles,fumble_recoveries,interceptions,kick_returns,kicking_deuce,kicking_pat,kicking_pat_att,kr_avg,kr_long,kr_tds,kr_yards,pass_attempts,pass_completions,pass_incompletions,pass_long,pass_yards_per_attempt,passing_rate,passing_sacks,passing_td_pass,passing_td_pass_pct,passing_yards,passing_yds_lost,rec_avg,rec_long,receiving_fum,receiving_tds,receiving_yards,receptions,rush_avg,rush_long,rushing_attempts,rushing_fum,rushing_tds,rushing_yards,sacks,safeties,tackles
aaron-aiken,Aaron Aiken,QB,,667.0,,,,,,,,,,,0.0,,,,,,,,,9.0,6.0,3.0,0.0,7.0,76.0,0.0,0.0,0.0,39.0,0.0,,,,,,,4.0,7.0,19.0,0.0,6.0,71.0,,,
alexander-coleman,Alexander Coleman,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,0.0,0.0,50.0,5.0,,,,,,,,,
bizzet-woodley,Bizzet Woodley,WR,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0
brandon-munoz,Brandon Munoz,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
byron-cooper,Byron Cooper,LB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,2.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,8.0
charles-westbrook,Charles Westbrook,RB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,8.0,0.0,0.0,36.0,,,
cory-henry,Cory Henry,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0
damion-barber,Damion Barber,DL,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,4.0
demario-mays,Demario Mays,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,1.0,,,,9.0,0.0,0.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,3.0
dontae-mason,Dontae Mason,DB,0.0,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,6.0
