player_id,player_name,positions,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
aiden-landis,Aiden Landis,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alex-atkins,Alex Atkins,P,3.0,1.0,0.0,1.0,0.0,165.0,242.0
alex-davis,Alex Davis,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
alex-stevenson,Alex Stevenson,P,0.0,0.0,0.0,0.0,1.0,36.0,96.0
alex-warrington,Alex Warrington,P,0.0,0.0,0.0,1.0,0.0,49.0,6.0
alexander-kirages,Alexander Kirages,P,1.0,0.0,1.0,0.0,1.0,35.0,34.0
andres-rodriguez,Andres Rodriguez,P,1.0,1.0,0.0,1.0,1.0,118.0,86.0
anson-reppermund,Anson Reppermund,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
antoine-davis,Antoine Davis,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arthur-aucoin,Arthur Aucoin,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
axel-agami,Axel Agami,P,4.0,2.0,0.0,2.0,0.0,102.0,51.0
ben-jagt,Ben Jagt,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
benjamin-simmons,Benjamin Simmons,P,1.0,0.0,0.0,0.0,0.0,-9.0,136.0
braden-eberhard,Braden Eberhard,P,1.0,0.0,0.0,1.0,0.0,59.0,204.0
brenden-gessner,Brenden Gessner,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caoba-nichim-luta,Caoba Nichim-Luta,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
clint-mcsherry,Clint McSherry,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
daan-de-marree,Daan De Marrée,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dan-nichols,Dan Nichols,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drew-schnaudigel,Drew Schnaudigel,P,1.0,2.0,0.0,2.0,0.0,96.0,91.0
dylan-best,Dylan Best,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
eliot-bemis,Eliot Bemis,P,1.0,0.0,0.0,0.0,0.0,41.0,17.0
elliot-rivera,Elliot Rivera,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
elliott-moore,Elliott Moore,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ethan-campion,Ethan Campion,P,0.0,1.0,0.0,0.0,1.0,6.0,4.0
ethan-lieman,Ethan Lieman,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
everest-shapiro,Everest Shapiro,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gavin-may,Gavin May,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
harry-park,Harry Park,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
henry-everett,Henry Everett,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ian-piper,Ian Piper,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jack-williams,Jack Williams,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jacob-cowan,Jacob Cowan,P,2.0,0.0,0.0,2.0,1.0,137.0,64.0
jake-murray,Jake Murray,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
jimmy-towle,Jimmy Towle,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
joe-molder,Joe Molder,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
john-mcmonigal,John McMonigal,P,3.0,0.0,1.0,0.0,1.0,143.0,239.0
john-randolph,John Randolph,P,2.0,1.0,0.0,2.0,0.0,103.0,270.0
jude-schmiesing,Jude Schmiesing,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kevin-nicholl,Kevin Nicholl,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
liam-becker,Liam Becker,P,0.0,0.0,1.0,1.0,3.0,108.0,163.0
liam-haberfield,Liam Haberfield,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
logan-call,Logan Call,P,0.0,0.0,0.0,3.0,2.0,104.0,14.0
lucas-storm,Lucas Storm,P,2.0,0.0,1.0,0.0,1.0,206.0,60.0
luke-barry,Luke Barry,P,2.0,0.0,0.0,0.0,1.0,50.0,44.0
malachi-marshall,Malachi Marshall,P,0.0,0.0,1.0,1.0,0.0,5.0,106.0
marques-brownlee,Marques Brownlee,P,3.0,3.0,0.0,0.0,1.0,31.0,128.0
matt-labar,Matt LaBar,P,2.0,0.0,0.0,3.0,0.0,224.0,106.0
maxwell-olesen,Maxwell Olesen,P,0.0,2.0,0.0,0.0,0.0,34.0,12.0
