player_id,player_name,positions,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
ad-russell,AD Russell,,4.0,0.0,1.0,7.0,3.0,0.0,24.0,0.0,0.0,19.0,1.0,0.0,2.0,1.0
ca-lynn,CA Lynn,,9.0,1.0,0.0,3.0,8.0,0.0,,,,,,,,1.0
cak-walton,CAK Walton,,16.0,2.0,0.0,2.0,13.0,0.0,,,,,,,1.0,1.0
ch-gayle,CH Gayle,,57.0,6.0,0.0,1.0,105.0,9.0,6.0,0.0,0.0,15.0,0.0,0.0,2.0,1.0
cs-delport,CS Delport,,3.0,0.0,0.0,2.0,0.0,0.0,,,,,,,1.0,1.0
dj-bravo,DJ Bravo,,1.0,0.0,0.0,5.0,0.0,0.0,24.0,0.0,0.0,47.0,1.0,0.0,,1.0
dl-vettori,DL Vettori,,,,,,,,24.0,0.0,0.0,22.0,2.0,0.0,,1.0
dm-bravo,DM Bravo,,5.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
dpmd-jayawardene,DPMD Jayawardene,,3.0,0.0,0.0,4.0,1.0,0.0,,,,,,,,1.0
j-blackwood,J Blackwood,,28.0,4.0,0.0,6.0,38.0,1.0,,,,,,,,1.0
j-botha,J Botha,,14.0,2.0,0.0,7.0,13.0,0.0,18.0,0.0,0.0,32.0,1.0,1.0,,1.0
j-theron,J Theron,,1.0,0.0,1.0,8.0,6.0,1.0,24.0,0.0,0.0,26.0,1.0,0.0,1.0,1.0
je-taylor,JE Taylor,,,,,,,,18.0,0.0,0.0,21.0,2.0,3.0,,1.0
jh-kallis,JH Kallis,,36.0,6.0,0.0,1.0,46.0,1.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0
jpr-scantlebury-searles,JPR Scantlebury-Searles,,5.0,0.0,0.0,8.0,2.0,0.0,18.0,0.0,0.0,32.0,0.0,2.0,,1.0
k-santokie,K Santokie,,,,,,,,24.0,0.0,0.0,27.0,3.0,1.0,1.0,1.0
kk-cooper,KK Cooper,,4.0,0.0,0.0,9.0,3.0,0.0,24.0,0.0,0.0,27.0,1.0,1.0,,1.0
kamran-akmal,Kamran Akmal,,3.0,0.0,0.0,4.0,2.0,0.0,,,,,,,2.0,1.0
m-deyal,M Deyal,,25.0,1.0,0.0,6.0,23.0,1.0,,,,,,,,1.0
n-deonarine,N Deonarine,,2.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
s-badree,S Badree,,16.0,2.0,1.0,10.0,29.0,2.0,12.0,0.0,0.0,16.0,1.0,0.0,,1.0
sj-benn,SJ Benn,,8.0,1.0,1.0,11.0,8.0,0.0,18.0,0.0,0.0,19.0,2.0,0.0,,1.0
