player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
ariel-atkins,Ariel Atkins,,2.0,,2.0,0.385,13.0,5.0,0.409,22.0,9.0,4.0,0.667,9.0,6.0,34.53333333333333,1.0,-3.0,29.0,3.0,2.0,1.0
betnijah-laney-hamilton,Betnijah Laney-Hamilton,,11.0,,1.0,0.333,3.0,1.0,0.231,13.0,3.0,4.0,0.75,4.0,3.0,35.55,2.0,8.0,10.0,3.0,,4.0
didi-richards,DiDi Richards,,,,1.0,,1.0,,0.25,4.0,1.0,1.0,1.0,2.0,2.0,14.416666666666666,1.0,-3.0,4.0,2.0,1.0,
erica-mccall,Erica McCall,,,,4.0,,,,0.5,2.0,1.0,1.0,,,,12.183333333333334,,10.0,2.0,4.0,,1.0
jazmine-jones,Jazmine Jones,,,,,,,,,1.0,,1.0,1.0,2.0,2.0,6.433333333333334,,6.0,2.0,,,
kylee-shook,Kylee Shook,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,9.2,,-3.0,3.0,1.0,,1.0
leilani-mitchell,Leilani Mitchell,,4.0,,1.0,0.375,8.0,3.0,0.375,8.0,3.0,3.0,,,,27.316666666666666,1.0,-15.0,9.0,2.0,,
michaela-onyenwere,Michaela Onyenwere,,1.0,,3.0,,1.0,,0.5,4.0,2.0,1.0,,,,13.116666666666667,1.0,-5.0,4.0,4.0,,2.0
myisha-hines-allen,Myisha Hines-Allen,,3.0,,4.0,,2.0,,0.25,12.0,3.0,2.0,0.667,3.0,2.0,22.466666666666665,1.0,-14.0,8.0,5.0,1.0,3.0
natasha-cloud,Natasha Cloud,W,7.0,,4.0,0.4,5.0,2.0,0.4,5.0,2.0,1.0,1.0,2.0,2.0,36.983333333333334,1.0,-11.0,8.0,5.0,2.0,4.0
natasha-howard,Natasha Howard,,,,8.0,,1.0,,0.846,13.0,11.0,3.0,0.5,4.0,2.0,30.8,2.0,14.0,24.0,10.0,3.0,4.0
rebecca-allen,Rebecca Allen,W,2.0,1.0,1.0,0.75,4.0,3.0,0.5,6.0,3.0,4.0,,,,28.4,1.0,17.0,9.0,2.0,,
sabrina-ionescu,Sabrina Ionescu,,9.0,,5.0,0.429,7.0,3.0,0.467,15.0,7.0,1.0,1.0,5.0,5.0,33.11666666666667,,10.0,22.0,5.0,1.0,2.0
sami-whitcomb,Sami Whitcomb,,1.0,,7.0,0.5,4.0,2.0,0.714,7.0,5.0,5.0,1.0,1.0,1.0,28.966666666666665,,11.0,13.0,7.0,,
shatori-walker-kimbrough,Shatori Walker-Kimbrough,,2.0,,3.0,0.667,3.0,2.0,0.5,6.0,3.0,4.0,1.0,4.0,4.0,19.083333333333332,,2.0,12.0,3.0,,1.0
shavonte-zellous,Shavonte Zellous,,,,1.0,,,,0.5,2.0,1.0,2.0,,,,4.366666666666666,1.0,-4.0,2.0,2.0,,1.0
theresa-plaisance,Theresa Plaisance,,,1.0,,,1.0,,,1.0,,1.0,,,,5.216666666666667,,-9.0,,,1.0,
tina-charles,Tina Charles,,7.0,3.0,3.0,,1.0,,0.556,9.0,5.0,2.0,,,,37.85,1.0,-11.0,10.0,4.0,,
