player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
brady-oliveira,Brady OLIVEIRA,RB,,,,,,,,0.0,29.0,3.0,0.0,75.0,
brett-lauther,Brett LAUTHER,K,1.0,112.0,,,,,,,,,,,
chris-streveler,Chris STREVELER,QB,,,0.0,,0.0,0.0,,,,,0.0,7.0,
dhel-duncan-busby,Dhel Duncan-Busby,WR,,,,,,,,0.0,21.0,2.0,,,
gavin-cobb,Gavin COBB,WR,,,,,,,,0.0,44.0,4.0,,,
jack-coan,Jack Coan,QB,,,0.0,,0.0,38.0,,,,,1.0,12.0,
jake-maier,Jake Maier,QB,,,0.0,,0.0,123.0,,,,,0.0,12.0,
jerreth-sterns,Jerreth STERNS,WR,,,,,,,,0.0,40.0,4.0,,,
joe-robustelli,Joe Robustelli,WR,,,,,,,,0.0,0.0,0.0,,,
keric-wheatfall,Keric Wheatfall,WR,,,,,,,,0.0,23.0,1.0,,,
kevens-clercius,Kevens Clercius,WR,,,,,,,,0.0,0.0,0.0,,,
mario-anderson,Mario Anderson,RB,,,,,,,,0.0,2.0,2.0,0.0,5.0,
mitchell-picton,Mitchell PICTON,WR,,,,,,,,0.0,71.0,5.0,,,
ontaria-wilson,Ontaria Wilson,WR,,,,,,,,1.0,46.0,3.0,,,
ssk-dst,SSK DST,DST,,,,1.0,,,17.0,,,,,,2.0
ssk-k,SSK K,K,1.0,112.0,,,,,,,,,,,
ssk-qb,SSK QB,QB,,,0.0,,0.0,161.0,,,,,1.0,24.0,
sergio-castillo,Sergio CASTILLO,K,1.0,57.0,,,,,,,,,,,
thomas-bertrand-hudon,Thomas Bertrand-Hudon,RB,,,,,,,,0.0,0.0,1.0,,,
tommy-nield,Tommy Nield,WR,,,,,,,,0.0,31.0,3.0,,,
wpg-dst,WPG DST,DST,,,,,,,16.0,,,,,,1.0
wpg-k,WPG K,K,1.0,57.0,,,,,,,,,,,
wpg-qb,WPG QB,QB,,,1.0,,1.0,182.0,,,,,0.0,32.0,
zach-collaros,Zach COLLAROS,QB,,,1.0,,1.0,182.0,,,,,0.0,25.0,
