player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
christophe-normand,Christophe Normand,FB/RB,,,,,,,,0.0,3.0,1.0,,,
david-cote,David Côté,K,74.0,,,0.0,,,,,,,,,
david-ungerer-iii,David UNGERER III,WR,,,,,,,,0.0,19.0,2.0,,,
deon-jackson,Deon Jackson,RB,,,,,,,,0.0,21.0,4.0,0.0,41.0,
dominique-davis,Dominique Davis,QB,,,,,,,,,,,0.0,5.0,
eugene-lewis,Eugene LEWIS,WR,,,,,,,,1.0,99.0,7.0,,,
ham-dst,HAM DST,DST,,,1.0,,,,29.0,,,,,,2.0
ham-qb,HAM QB,QB,,0.0,,,0.0,0.0,,,,,,,
hergy-mayala,Hergy Mayala,WR,,,,,,,,0.0,25.0,2.0,,,
jake-burt,Jake Burt,WR/FB,,,,,,,,0.0,25.0,1.0,,,
jake-wieneke,Jake Wieneke,WR,,,,,,,,0.0,27.0,3.0,,,
jamie-newman,Jamie Newman,QB,,0.0,,,1.0,65.0,,,,,1.0,1.0,
jeshrun-antwi,Jeshrun ANTWI,RB,,,,,,,,,,,0.0,3.0,
kaion-julien-grant,Kaion JULIEN-GRANT,WR,,,,,,,,1.0,74.0,3.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,32.0,2.0,,,
lemar-durant,Lemar Durant,WR,,,,,,,,0.0,11.0,1.0,,,
mtl-dst,MTL DST,DST,,,0.0,,,,28.0,,,,,,1.0
mtl-qb,MTL QB,QB,,0.0,,,0.0,0.0,,,,,,,
maleek-irons,Maleek Irons,RB,,,,,,,,,,,0.0,12.0,
matthew-shiltz,Matthew Shiltz,QB,,0.0,,,2.0,303.0,,0.0,8.0,1.0,0.0,2.0,
reggie-white-jr,Reggie WHITE JR.,WR,,,,,,,,1.0,81.0,3.0,,,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,0.0,5.0,1.0,0.0,12.0,
seth-small,Seth Small,K,64.0,,,1.0,,,,,,,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,0.0,37.0,4.0,,,
tim-white,Tim White,WR,,,,,,,,2.0,145.0,11.0,0.0,12.0,
trevor-harris,Trevor HARRIS,QB,,1.0,,,3.0,382.0,,,,,0.0,7.0,
tyson-philpot,Tyson PHILPOT,WR,,,,,,,,0.0,51.0,3.0,,,
