player_id,player_name,positions,def_int,def_lg,def_sack,def_solo,def_tot,def_yds,def_ydsl,pass_att,pass_cmp,pass_int,pass_lg,pass_loss,pass_sack,pass_td,pass_yds,recv_lg,recv_rec,recv_tar,recv_td,recv_yac,recv_yds,ret_lg,ret_num,ret_ret,ret_ryds,ret_yds,rush_att,rush_lg,rush_td,rush_yds,score_p,score_pts,score_r,score_tot,stat_fga,stat_fgm,stat_lg,stat_pts,stat_xpa,stat_xpm
ac-leonard,A.C. Leonard,DL/DB,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
albert-awachie,Albert Awachie,RB/FB,,,,,,,,,,,,,,,,14.0,2.0,2.0,,20.0,25.0,9.0,1.0,,,9.0,,,,,,,,,,,,,,
anthony-johnson,Anthony Johnson,,,,,,,,,,,,,,,,,50.0,3.0,4.0,,13.0,91.0,,,,,,,,,,,,,,,,,,,
blace-brown,Blace Brown,DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brayden-lenius,Brayden Lenius,WR,,,,,,,,,,,,,,,,22.0,2.0,2.0,,11.0,35.0,,,,,,,,,,,,,,,,,,,
brett-lauther,Brett LAUTHER,K,,,,,,,,,,,,,,,,,,,,,,59.0,3.0,3.0,42.0,168.0,,,,,,2.0,,,,,,2.0,2.0,2.0
ciante-evans,Ciante Evans,DB,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
cody-fajardo,Cody FAJARDO,QB,,,,,,,,31.0,24.0,2.0,26.0,58.0,7.0,2.0,259.0,,,,,,,,,,,,5.0,5.0,,22.0,,,,,,,,,,
cody-roscoe,Cody Roscoe,DL/DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dan-clark,Dan Clark,OL,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dane-evans,Dane Evans,QB,,,,,,,,24.0,11.0,2.0,50.0,,,,214.0,,,,,,,,,,,,4.0,2.0,1.0,5.0,,6.0,1.0,1.0,,,,,,
darnell-sankey,Darnell Sankey,LB,,,1.0,12.0,12.0,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
demarcus-christmas,DeMarcus Christmas,DL/DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
derrick-moncrief,Derrick Moncrief,LB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
james-tuck,James Tuck,FB,,,,,,,,,,,,,,,,11.0,1.0,1.0,,11.0,11.0,,,,,,,,,,,,,,,,,,,
jeremy-clark,Jeremy Clark,DB,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jovan-santos-knox,Jovan Santos-Knox,LB,,,,7.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
julian-howsare,Julian Howsare,DL/DE/DB,,,1.0,2.0,2.0,,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
justin-mcinnis,Justin MCINNIS,WR,,,,,,,,,,,,,,,,22.0,3.0,4.0,1.0,1.0,39.0,,,,,,,,,,1.0,6.0,,1.0,,,,,,
kaare-vedvik,Kaare Vedvik,P/K,,,,,,,,,,,,,,,,,,,,,,48.0,8.0,6.0,60.0,242.0,,,,,,,,,,,,,,
kameron-kelly,Kameron Kelly,SS/DB/S,,,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kian-schaffer-baker,Kian SCHAFFER-BAKER,WR,,,,,,,,,,,,,,,,26.0,6.0,6.0,1.0,51.0,93.0,,,,,,,,,,1.0,6.0,,1.0,,,,,,
kyle-wilson,Kyle Wilson,LB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kyran-moore,Kyran Moore,WR,,,,,,,,,,,,,,,,10.0,5.0,6.0,,11.0,21.0,,,,,,,,,,,,,,,,,,,
larry-dean,Larry Dean,LB,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lawrence-woods,Lawrence Woods,DB,,,,,,,,,,,,,,,,,,,,,,18.0,2.0,,,26.0,,,,,,,,,,,,,,
lemar-durant,Lemar Durant,WR,,,,,,,,,,,,,,,,7.0,2.0,3.0,,5.0,12.0,,,,,,,,,,,,,,,,,,,
malik-carney,Malik Carney,DE/DB,,,3.0,4.0,4.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mario-alford,Mario ALFORD,WR,,,,,,,,,,,,,,,,,,,,,,32.0,2.0,,,45.0,,,,,,,,,,,,,,
matthew-shiltz,Matthew Shiltz,QB,,,,,,,,,,,,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
micah-johnson,Micah Johnson,DL/DB,,,1.0,3.0,3.0,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
michael-domagala,Michael Domagala,P/K,,,,,,,,,,,,,,,,,,,,,,65.0,3.0,3.0,54.0,166.0,,,,,,,,,,,,,,
mike-edem,Mike Edem,DB/S,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
miles-brown,Miles Brown,DL/DT/DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mohamed-diallo,Mohamed Diallo,DL/DT/DB,,,1.0,2.0,2.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nick-marshall,Nick Marshall,DB,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pete-robertson,Pete Robertson,DL/DB,1.0,2.0,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
richard-leonard,Richard Leonard,DB,1.0,18.0,,5.0,5.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolan-milligan,Rolan Milligan,DB,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,,,,,,,,,6.0,1.0,2.0,,6.0,6.0,16.0,1.0,,,16.0,2.0,,,-1.0,,,,,,,,,,
seth-small,Seth Small,K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,4.0,4.0,42.0,12.0,1.0,
shaquelle-evans,Shaquelle Evans,WR,,,,,,,,,,,,,,,,9.0,2.0,6.0,,7.0,14.0,,,,,,,,,,,,,,,,,,,
shaquille-cooper,Shaquille Cooper,RB,,,,,,,,,,,,,,,,13.0,3.0,3.0,,21.0,21.0,,,,,,5.0,5.0,,7.0,,,,,,,,,,
terry-godwin,Terry Godwin,WR,,,,,,,,,,,,,,,,16.0,1.0,4.0,,11.0,16.0,,,,,,,,,,,,,,,,,,,
tevin-jones,Tevin JONES,WR,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
tim-white,Tim White,WR,,,,1.0,1.0,,,,,,,,,,,33.0,3.0,10.0,,13.0,63.0,,,,,,,,,,,,,,,,,,,
tunde-adeleke,Tunde Adeleke,DB,,,,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tyrone-riley,Tyrone Riley,OL,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vosean-joseph,Vosean Joseph,LB,,,1.0,3.0,3.0,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wes-hills,Wes Hills,RB,,,,,,,,,,,,,,,,26.0,1.0,1.0,,22.0,26.0,,,,,,25.0,19.0,,132.0,,,,,,,,,,
