player_id,player_name,positions,extra_point,field_goal_yards,interceptions_lost,interceptions_made,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
brad-cowan,Brad Cowan,LB,,,,0.0,,,,,,,,,0.0,0.0
branden-dozier,Branden Dozier,DB,,,,0.0,,,,,,,,,0.0,5.0
cgy-dst,CGY DST,DST,,,,,,,31.0,,,,,,1.0,
cgy-k,CGY K,K,,119.0,,,,,,,,,,,,
cgy-qb,CGY QB,QB,,,1.0,,,315.0,,,,,1.0,5.0,,
cameron-judge,Cameron Judge,LB,,,,0.0,,,,,,,,,0.0,6.0
cole-nelson,Cole Nelson,OL,,,,0.0,,,,,,,,,0.0,1.0
darious-williams,Darious Williams,DB/LB/CB,,,,0.0,,,,,,,,,0.0,0.0
dean-faithfull,Dean Faithfull,K,3.0,109.0,,,,,,,,,,,,
dedrick-mills,Dedrick MILLS,RB,,,,0.0,,,,0.0,21.0,2.0,1.0,46.0,0.0,0.0
dillon-mitchell,Dillon MITCHELL,WR,,,,,,,,0.0,17.0,1.0,,,,
edm-dst,EDM DST,DST,,,,,,,35.0,,,,,,3.0,
edm-k,EDM K,K,3.0,109.0,,,,,,,,,,,,
edm-qb,EDM QB,QB,,,,,2.0,156.0,,,,,,135.0,,
elliot-graham,Elliot Graham,DB/DL,,,,0.0,,,,,,,,,0.0,2.0
eugene-lewis,Eugene LEWIS,WR,,,,,,,,0.0,55.0,5.0,,,,
jake-ceresna,Jake Ceresna,DB/DL,,,,0.0,,,,,,,,,1.0,3.0
jake-maier,Jake Maier,QB,,,1.0,,0.0,315.0,,,,,1.0,5.0,,
jeremie-dominique,Jeremie Dominique,DB,,,,0.0,,,,,,,,,0.0,0.0
jonathan-moxey,Jonathan Moxey,DB,,,,0.0,,,,,,,,,0.0,1.0
josiah-schakel,Josiah Schakel,LB,,,,0.0,,,,,,,,,0.0,0.0
julian-howsare,Julian Howsare,DB/DL/DE,,,,0.0,,,,,,,,,0.0,2.0
kadeem-carey,Ka\'Deem CAREY,RB,,,,,,,,0.0,40.0,3.0,0.0,55.0,,
kai-gray,Kai Gray,DB/CB,,,,0.0,,,,,,,,,0.0,8.0
kai-locksley,Kai Locksley,QB,,,,0.0,,,,,,,0.0,3.0,0.0,0.0
kevin-brown,Kevin BROWN,RB,,,,,,,,,,,0.0,89.0,,
kobe-williams,Kobe Williams,DB,,,,0.0,,,,,,,,,1.0,4.0
kyran-moore,Kyran Moore,WR,,,0.0,,1.0,19.0,,0.0,21.0,3.0,0.0,8.0,,
luther-hakunavanhu,Luther HAKUNAVANHU,WR,,,,,,,,0.0,21.0,3.0,,,,
marcus-lewis,Marcus Lewis,DB/CB,,,,1.0,,,,,,,,,0.0,1.0
mark-mclaurin,Mark McLaurin,LB,,,,0.0,,,,,,,,,0.0,8.0
markeith-ambles,Markeith Ambles,WR,,,,0.0,,,,0.0,76.0,7.0,,,0.0,1.0
marken-michel,Marken Michel,WR,,,,,,,,0.0,95.0,4.0,,,,
micah-awe,Micah Awe,LB,,,,0.0,,,,,,,,,0.0,8.0
michael-griffin,Michael Griffin,DB,,,,0.0,,,,,,,,,0.0,2.0
nick-statz,Nick Statz,DB,,,,0.0,,,,,,,,,0.0,3.0
noah-curtis,Noah Curtis,DL,,,,0.0,,,,,,,,,1.0,2.0
nyles-morgan,Nyles Morgan,LB/DB,,,,0.0,,,,,,,,,0.0,3.0
reggie-begelton,Reggie BEGELTON,WR,,,,,,,,0.0,49.0,6.0,,,,
rene-paredes,René Paredes,K,,119.0,,,,,,,,,,,,
shannon-brooks,Shannon Brooks,RB,,,,,,,,0.0,7.0,1.0,0.0,7.0,,
tanner-green,Tanner GREEN,RB/FB,,,,0.0,,,,,,,,,0.0,0.0
taylor-cornelius,Taylor Cornelius,QB,,,,,,,,,,,1.0,8.0,,
titus-wall,Titus Wall,DB/LB,,,,0.0,,,,,,,,,0.0,1.0
tommy-stevens,Tommy STEVENS,QB,,,,,,,,,,,1.0,1.0,,
tommylee-lewis,Tommylee Lewis,WR,,,,,,,,0.0,4.0,1.0,,,,
tony-jones,Tony Jones,LB,,,,0.0,,,,,,,,,0.0,0.0
tre-ford,Tre Ford,QB,,,0.0,,1.0,137.0,,,,,0.0,135.0,,
tre-roberson,Tre Roberson,DB,,,,0.0,,,,,,,,,0.0,5.0
vincent-forbes-mombleau,Vincent Forbes-Mombleau,WR,,,,0.0,,,,,,,,,0.0,0.0
