player_id,player_name,positions,field_goal_yards,interceptions_lost,interceptions_made,missed,passing_tds,passing_yards,points_against,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks
aj-ouellette,A.J. OUELLETTE,RB,,,,,,,,,,,0.0,10.0,
andrew-harris,Andrew Harris,RB,,,,,,,,0.0,7.0,2.0,0.0,47.0,
boris-bede,Boris Bede,K,92.0,,,1.0,,,,,,,,,
bralon-addison,Bralon ADDISON,WR,,,,,,,,0.0,52.0,3.0,0.0,1.0,
brandon-barnes,Brandon Barnes,WR/TE,,,,,,,,0.0,15.0,1.0,,,
cam-phillips,Cam Phillips,WR,,,,,,,,1.0,85.0,4.0,,,
davaris-daniels,DaVaris DANIELS,WR,,,,,,,,0.0,73.0,4.0,,,
dane-evans,Dane Evans,QB,,1.0,,,1.0,303.0,,,,,0.0,10.0,
deon-jackson,Deon Jackson,RB,,0.0,,,0.0,1.0,,1.0,67.0,8.0,0.0,47.0,
eric-rogers,Eric Rogers,WR,,,,,,,,0.0,30.0,3.0,,,
ham-dst,HAM DST,DST,,,0.0,,,,34.0,,,,,,3.0
ham-qb,HAM QB,QB,,0.0,,,0.0,0.0,,,,,,,
jake-burt,Jake Burt,WR/FB,,,,,,,,0.0,0.0,0.0,,,
kiondre-smith,Kiondre SMITH,WR,,,,,,,,0.0,38.0,3.0,,,
kurleigh-gittens-jr,Kurleigh GITTENS JR.,WR,,,,,,,,0.0,8.0,1.0,,,
lemar-durant,Lemar Durant,WR,,,,,,,,0.0,12.0,2.0,,,
maleek-irons,Maleek Irons,RB,,,,,,,,0.0,0.0,0.0,1.0,10.0,
markeith-ambles,Markeith Ambles,WR,,,,,,,,0.0,12.0,2.0,,,
matthew-shiltz,Matthew Shiltz,QB,,0.0,,,0.0,6.0,,0.0,20.0,1.0,0.0,2.0,
mcleod-bethel-thompson,McLeod Bethel-Thompson,QB,,0.0,,,1.0,230.0,,,,,0.0,9.0,
sean-thomas-erlington,Sean THOMAS ERLINGTON,RB,,,,,,,,0.0,13.0,2.0,0.0,18.0,
seth-small,Seth Small,K,95.0,,,0.0,,,,,,,,,
steven-dunbar-jr,Steven Dunbar Jr.,WR,,,,,,,,0.0,71.0,7.0,,,
tor-dst,TOR DST,DST,,,1.0,,,,20.0,,,,,,0.0
tor-qb,TOR QB,QB,,0.0,,,0.0,0.0,,,,,,,
tim-white,Tim White,WR,,,,,,,,0.0,6.0,1.0,,,
