player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
alec-smir,Alec Smir,,0.0,0.0,35.9092,28.5217,0.0,6.0,1.141,0.0,1.2348,0.0,0.1538,0.0,300.0,0.6806,72.0,-1.5733,-2.1851,0.0,7.0,0.0,13.0,0.0,0.0,0.0,4.859,0.0,0.0,0.7024,0.0
alejandro-bran,Alejandro Bran,CM,0.0,-0.0898,20.0028,3.8834,1.0,,,0.3865,,1.0,,2.0,476.0,0.8208,212.0,-4.8964,-2.3096,0.0016,,8.0,,2.0,0.0898,0.6135,,0.0908,0.7033,0.8439,0.1005
anthony-markanich,Anthony Markanich,FB,0.0,-0.2263,17.3509,2.6727,0.0,,,-0.0886,,0.0,,2.0,92.0,0.7674,43.0,0.8761,2.0374,0.0,,2.0,,1.0,0.2263,0.0886,,-0.0613,0.3148,0.7471,0.0461
bongokuhle-hlongwane,Bongokuhle Hlongwane,W,2.0,-0.7553,15.4378,1.8615,11.0,,,1.0523,,13.0,,26.0,2428.0,0.7424,660.0,-8.8297,-1.3378,4.3748,,55.0,,29.0,2.7553,9.9477,,0.4382,12.703,0.7558,5.433
caden-clark,Caden Clark,AM,0.0,-0.956,17.4371,2.8059,0.0,,,-1.0418,,0.0,,9.0,1189.0,0.6884,414.0,-22.5583,-5.4489,0.0,,16.0,,1.0,0.956,1.0418,,-0.5388,1.9978,0.7429,0.8194
carlos-harvey,Carlos Harvey,DM,0.0,-0.2315,20.258,6.58,0.0,,,-0.5375,,0.0,,6.0,1496.0,0.8306,620.0,1.084,0.1748,0.0,,11.0,,5.0,0.2315,0.5375,,-0.3101,0.769,0.8289,0.2769
clint-irwin,Clint Irwin,GK,0.0,0.0,31.3603,24.4166,0.0,12.0,1.4336,0.0,1.1357,0.0,0.2424,0.0,517.0,0.7959,147.0,4.2437,2.8868,0.0,21.0,0.0,33.0,0.0,0.0,0.0,10.5664,0.0,0.0,0.767,0.0
dj-taylor,DJ Taylor,FB,1.0,-0.2624,19.8006,5.2015,0.0,,,-0.684,,1.0,,11.0,1669.0,0.7658,696.0,13.1662,1.8917,0.0,,11.0,,2.0,1.2624,0.684,,-0.5867,1.9463,0.7469,0.2743
dayne-st-clair,Dayne St. Clair,GK,0.0,0.0,42.6334,35.7634,0.0,37.0,-2.5415,0.0,0.9357,0.0,0.1897,0.0,2961.0,0.565,908.0,-30.4484,-3.3533,0.0,79.0,0.0,116.0,0.0,0.0,0.0,39.5415,0.0,0.0,0.5985,0.0
devin-padelford,Devin Padelford,FB,0.0,-0.4738,20.5866,6.7476,0.0,,,-0.2922,,0.0,,7.0,1815.0,0.6957,769.0,-29.9756,-3.898,0.0,,3.0,,1.0,0.4738,0.2922,,0.0164,0.766,0.7347,0.163
emanuel-reynoso,Emanuel Reynoso,AM,0.0,0.0,14.7765,5.0111,0.0,,,0.0,,0.0,,0.0,36.0,0.7273,22.0,0.0282,0.1283,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.726,0.0
franco-fragapane,Franco Fragapane,W,2.0,0.4387,15.656,1.5738,1.0,,,-1.1122,,3.0,,15.0,987.0,0.8238,403.0,1.3696,0.3398,1.0846,,16.0,,8.0,1.5613,2.1122,,0.4914,3.6735,0.8204,1.6582
hassani-dotson,Hassani Dotson,CM,2.0,-0.6876,18.8546,4.9508,5.0,,,2.1198,,7.0,,27.0,2818.0,0.795,1283.0,1.1419,0.089,2.0339,,37.0,,15.0,2.6876,2.8802,,-0.5507,5.5679,0.7941,1.4912
hugo-bacharach,Hugo Bacharach,CM,0.0,0.0,23.5072,7.3728,0.0,,,0.0,,0.0,,0.0,104.0,0.8983,59.0,0.6558,1.1115,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.8872,0.0
jefferson-díaz,Jefferson Díaz,CB,1.0,0.8286,20.1422,9.9284,0.0,,,-0.5036,,1.0,,2.0,1194.0,0.8229,542.0,19.4077,3.5808,0.0,,6.0,,0.0,0.1714,0.5036,,-0.5036,0.675,0.7871,0.4199
jeong-sang-bin,Jeong Sang-Bin,W,1.0,-1.4053,17.0656,1.2164,6.0,,,0.2786,,7.0,,29.0,2525.0,0.6611,779.0,-37.5882,-4.8252,1.5728,,39.0,,16.0,2.4053,5.7214,,-0.7636,8.1267,0.7094,2.7743
joaquín-pereyra,Joaquín Pereyra,W,1.0,-0.3266,17.9109,3.234,0.0,,,-0.5966,,1.0,,11.0,647.0,0.7218,284.0,-3.8575,-1.3583,0.0,,7.0,,1.0,1.3266,0.5966,,-0.372,1.9233,0.7354,0.223
jordan-adebayo-smith,Jordan Adebayo-Smith,ST,0.0,-0.0224,13.1465,-1.934,0.0,,,-0.5401,,0.0,,1.0,329.0,0.6604,53.0,-6.0497,-11.4146,0.0,,5.0,,3.0,0.0224,0.5401,,0.6586,0.5626,0.7745,0.4948
joseph-rosales,Joseph Rosales,CM,7.0,1.1351,20.2174,2.9871,1.0,,,-1.6738,,8.0,,60.0,2980.0,0.7004,1589.0,-15.4768,-0.974,0.0,,40.0,,18.0,5.8649,2.6738,,1.1031,8.5387,0.7102,1.6294
kage-romanshyn-jr,Kage Romanshyn Jr,AM,0.0,0.0,11.6968,6.6508,0.0,,,0.0,,0.0,,0.0,16.0,0.6,5.0,-0.48,-9.6006,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.696,0.0
kelvin-yeboah,Kelvin Yeboah,ST,2.0,1.1386,13.4236,-1.2927,9.0,,,0.402,,11.0,,8.0,1086.0,0.6649,191.0,-16.4246,-8.5993,3.883,,45.0,,24.0,0.8614,8.598,,-1.2496,9.4595,0.7509,3.41
kervin-arriaga,Kervin Arriaga,DM,0.0,-0.0441,22.6158,8.5365,3.0,,,2.2786,,3.0,,2.0,1011.0,0.8086,491.0,13.8112,2.8129,1.714,,16.0,,4.0,0.0441,0.7214,,0.4788,0.7655,0.7804,0.5133
loïc-mesanvi,Loïc Mesanvi,W,0.0,0.0,13.058,0.6868,0.0,,,-0.5965,,0.0,,0.0,88.0,0.7059,17.0,-0.5194,-3.0552,0.0,,2.0,,2.0,0.0,0.5965,,-0.1955,0.5965,0.7364,0.266
michael-boxall,Michael Boxall,CB,0.0,-0.4474,21.7729,7.9856,1.0,,,-0.5508,,1.0,,7.0,3523.0,0.8385,1282.0,17.1553,1.3382,0.4541,,14.0,,2.0,0.4474,1.5508,,-0.4808,1.9982,0.8252,0.8542
miguel-tapias,Miguel Tapias,CB,0.0,-0.5644,23.7612,9.4853,0.0,,,-0.6414,,0.0,,7.0,2348.0,0.8414,1028.0,32.5585,3.1672,0.0,,9.0,,1.0,0.5644,0.6414,,-0.3858,1.2058,0.8098,0.451
morris-duggan,Morris Duggan,CB,0.0,0.0,25.2587,14.0488,0.0,,,0.0,,0.0,,0.0,61.0,0.7083,24.0,-1.2547,-5.2279,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7606,0.0
moses-nyeman,Moses Nyeman,DM,0.0,-0.0231,15.1777,5.2607,0.0,,,0.0,,0.0,,1.0,163.0,0.7917,48.0,-0.6699,-1.3957,0.0,,0.0,,0.0,0.0231,0.0,,0.0,0.0231,0.8056,0.0
patrick-weah,Patrick Weah,W,0.0,0.0,17.3716,5.4002,0.0,,,0.0,,0.0,,0.0,53.0,0.5455,11.0,-1.9456,-17.6872,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.7223,0.0
robin-lod,Robin Lod,W,11.0,3.5811,17.2947,4.9069,7.0,,,2.0099,,18.0,,49.0,2933.0,0.798,1218.0,25.0393,2.0558,2.9703,,44.0,,16.0,7.4189,4.9901,,-0.1723,12.4091,0.7775,2.5085
rory-odriscoll,Rory O'Driscoll,DM,0.0,0.0,8.7288,-5.98,0.0,,,0.0,,0.0,,0.0,5.0,0.6667,3.0,-0.812,-27.0668,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9373,0.0
samuel-shashoua,Samuel Shashoua,CM,0.0,0.0,13.2714,1.9726,0.0,,,-0.3246,,0.0,,0.0,37.0,0.8,20.0,-0.3939,-1.9697,0.0,,4.0,,1.0,0.0,0.3246,,-0.2594,0.3246,0.8197,0.0015
tani-oluwaseyi,Tani Oluwaseyi,ST,5.0,2.3771,14.0967,0.6064,8.0,,,0.8316,,13.0,,9.0,1356.0,0.5899,217.0,-20.0549,-9.2419,6.1365,,38.0,,18.0,2.6229,7.1684,,-0.1381,9.7913,0.6823,4.1886
teemu-pukki,Teemu Pukki,ST,0.0,-1.1967,14.0006,-1.2368,4.0,,,0.1855,,4.0,,11.0,1088.0,0.6944,180.0,-9.5456,-5.3031,2.8383,,39.0,,14.0,1.1967,3.8145,,-0.5693,5.0112,0.7475,2.6102
victor-eriksson,Victor Eriksson,CB,0.0,0.0,22.2488,8.1335,0.0,,,-0.0534,,0.0,,0.0,198.0,0.7738,84.0,-4.2418,-5.0497,0.0,,2.0,,0.0,0.0,0.0534,,-0.0534,0.0534,0.8243,0.0264
wil-trapp,Wil Trapp,CM,1.0,-0.3831,19.1481,5.212,1.0,,,-0.7285,,2.0,,18.0,2848.0,0.8428,1285.0,12.6558,0.9849,0.0133,,22.0,,5.0,1.3831,1.7285,,-0.3012,3.1115,0.833,0.5518
zarek-valentin,Zarek Valentin,FB,0.0,0.0,22.7764,7.2306,0.0,,,0.0,,0.0,,0.0,67.0,0.7273,11.0,0.4983,4.5298,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.682,0.0
