player_id,player_name,positions,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
ali-sasankhah,Ali Sasankhah,CM,1.0,0.7458,19.7978,5.3935,0.0,,,0.0,,1.0,,3.0,545.0,0.7398,196.0,-7.9784,-4.0706,0.0,,0.0,,0.0,0.2542,0.0,,0.0,0.2542,0.7805,0.0
andrew-richman,Andrew Richman,W,0.0,0.0,8.2672,-7.935,0.0,,,0.0,,0.0,,0.0,22.0,1.0,1.0,0.0902,9.0206,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.9098,0.0
austin-amer,Austin Amer,DM,0.0,-0.394,25.2876,6.7956,0.0,,,-0.2176,,0.0,,4.0,457.0,0.6855,159.0,-6.84,-4.3019,0.0,,9.0,,1.0,0.394,0.2176,,-0.1491,0.6116,0.7286,0.1512
axel-aldana-gallegos,Axel Aldana Gallegos,ST,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,,0.0,14.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
beckett-howell,Beckett Howell,FB,0.0,-0.2249,21.6136,8.3305,0.0,,,0.0,,0.0,,1.0,161.0,0.7442,43.0,1.1202,2.6052,0.0,,0.0,,0.0,0.2249,0.0,,0.0,0.2249,0.7181,0.0
dakota-barnathan,Dakota Barnathan,CB,0.0,-0.0504,26.6433,13.3293,0.0,,,-0.2683,,0.0,,2.0,706.0,0.657,207.0,-11.0723,-5.3489,0.0,,3.0,,1.0,0.0504,0.2683,,0.1748,0.3188,0.7105,0.2222
daniel-moore,Daniel Moore,FB,0.0,0.0,16.9598,6.4242,0.0,,,0.0,,0.0,,0.0,127.0,0.625,32.0,0.7127,2.2273,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.6027,0.0
darwin-espinal,Darwin Espinal,W,1.0,0.4032,16.9187,4.0228,1.0,,,0.2714,,2.0,,6.0,467.0,0.745,149.0,-5.045,-3.3859,0.6149,,8.0,,4.0,0.5968,0.7286,,-0.1956,1.3254,0.7788,0.5013
hayden-anderson,Hayden Anderson,W,0.0,-0.0798,19.5757,7.1771,0.0,,,-0.082,,0.0,,1.0,692.0,0.6479,284.0,-15.299,-5.387,0.0,,3.0,,0.0,0.0798,0.082,,-0.082,0.1618,0.7018,0.0675
josh-erlandson,Josh Erlandson,CB,0.0,0.0,9.3967,9.085,0.0,,,0.0,,0.0,,0.0,5.0,1.0,1.0,0.4669,46.688,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.5331,0.0
josh-kirkland,Josh Kirkland,ST,0.0,-0.5394,9.9037,1.4506,2.0,,,0.6894,,2.0,,2.0,380.0,0.6923,39.0,1.695,4.3461,1.0184,,9.0,,6.0,0.5394,1.3106,,0.0411,1.85,0.6488,0.7885
landon-johnson,Landon Johnson,W,0.0,0.0,16.1468,0.8187,1.0,,,0.5368,,1.0,,0.0,197.0,0.56,25.0,-4.6621,-18.6484,0.0018,,3.0,,1.0,0.0,0.4632,,0.2505,0.4632,0.7465,0.0801
lucca-dourado-pereira,Lucca Dourado Pereira,ST,0.0,-0.0112,14.0162,-2.8088,0.0,,,-0.976,,0.0,,1.0,311.0,0.7097,31.0,-3.189,-10.2871,0.0,,10.0,,4.0,0.0112,0.976,,-0.1643,0.9872,0.8125,0.6561
mujeeb-murana,Mujeeb Murana,FB,0.0,-0.4969,19.6527,8.8005,1.0,,,0.5437,,1.0,,3.0,667.0,0.6667,279.0,-11.3031,-4.0513,0.5986,,7.0,,3.0,0.4969,0.4563,,0.2107,0.9532,0.7072,0.2897
nils-seufert,Nils Seufert,CM,1.0,0.6842,19.2175,0.5683,0.0,,,-0.3276,,1.0,,6.0,306.0,0.7923,130.0,-1.3962,-1.074,0.0,,3.0,,0.0,0.3158,0.3276,,-0.3276,0.6434,0.803,0.1795
